algorithm,precision,dims,iterations,s,nx,ny,nz,substrate_step,x_tile_size,init_time,time,std_dev
lstcstai,S,3,100,1,400,400,400,1,64,15,352254.02,4384.685788
lstcstai,S,3,100,1,400,400,400,1,64,16,350691.3,455.8402023
lstcstai,S,3,100,1,400,400,400,1,64,17,355308.22,13141.92298
lstcstai,S,3,100,1,400,400,400,1,64,16,353043.88,432.4808269
lstcstai,S,3,100,1,400,400,400,1,64,16,352747.96,1631.453928
lstcstai,S,3,100,1,224,224,224,1,64,8,48128.4,496.1321195
lstcstai,S,3,100,1,224,224,224,1,64,27,48196.56,98.11873623
lstcstai,S,3,100,1,224,224,224,1,64,9,47833.04,178.2168297
lstcstai,S,3,100,1,224,224,224,1,64,10,48101.72,83.17789129
lstcstai,S,3,100,1,224,224,224,1,64,11,48316.94,121.4180234
lstcstai,S,3,100,1,550,550,550,1,64,19,1875259.7,216982.0905
lstcstai,S,3,100,1,550,550,550,1,64,22,1855393.94,248034.4375
lstcstai,S,3,100,1,550,550,550,1,64,22,1826643.78,276582.4177
lstcstai,S,3,100,1,550,550,550,1,64,23,1958763.84,19026.6022
lstcstai,S,3,100,1,550,550,550,1,64,30,1447734.04,239050.1646
lstcstai,S,3,100,1,64,64,64,1,32,2,6404.74,592.7715516
lstcstai,S,3,100,1,64,64,64,1,32,6,6314.36,55.96454592
lstcstai,S,3,100,1,64,64,64,1,32,6,6248.22,32.88056569
lstcstai,S,3,100,1,64,64,64,1,32,5,6332.24,39.8424698
lstcstai,S,3,100,1,64,64,64,1,32,5,6297.36,42.32954524
lstcstai,S,3,100,1,500,500,500,1,32,17,1316894.38,3275.964383
lstcstai,S,3,100,1,500,500,500,1,32,19,1219209.28,140880.5302
lstcstai,S,3,100,1,500,500,500,1,32,39,1299779.66,13800.88219
lstcstai,S,3,100,1,500,500,500,1,32,19,1263926.94,46290.93454
lstcstai,S,3,100,1,500,500,500,1,32,20,1299137.7,23332.26882
lstcstai,S,3,100,1,1000,1000,1000,1,32,106,11326700.42,1582447.771
lstcstai,S,3,100,1,1000,1000,1000,1,32,42,13185045.9,2913945.823
lstcstai,S,3,100,1,1000,1000,1000,1,32,54,16840424.72,194997.0592
lstcstai,S,3,100,1,1000,1000,1000,1,32,41,12658562.5,3448147.529
lstcstai,S,3,100,1,1000,1000,1000,1,32,52,11792898.6,3384826.78
lstcstai,S,3,100,1,50,50,50,1,32,2,3157.34,388.1601015
lstcstai,S,3,100,1,50,50,50,1,32,4,3097.34,19.79960606
lstcstai,S,3,100,1,50,50,50,1,32,3,3105.14,15.85813356
lstcstai,S,3,100,1,50,50,50,1,32,7,3091.12,15.9482162
lstcstai,S,3,100,1,50,50,50,1,32,3,3110.8,25.98384113
lstcstai,S,3,100,1,288,288,288,1,32,9,136781.06,562.785551
lstcstai,S,3,100,1,288,288,288,1,32,12,136943.4,161.0067079
lstcstai,S,3,100,1,288,288,288,1,32,13,136966.9,144.2206989
lstcstai,S,3,100,1,288,288,288,1,32,12,137103.22,337.9709035
lstcstai,S,3,100,1,288,288,288,1,32,13,137065.96,208.3261827
lstcstai,S,3,100,1,192,192,192,1,32,8,39573.38,1079.012194
lstcstai,S,3,100,1,192,192,192,1,32,11,39801.46,74.03005066
lstcstai,S,3,100,1,192,192,192,1,32,8,39799.66,76.7225156
lstcstai,S,3,100,1,192,192,192,1,32,7,39835.4,88.7037767
lstcstai,S,3,100,1,192,192,192,1,32,7,39805.2,99.29471285
lstcstai,S,3,100,1,160,160,160,1,32,5,25650.82,646.7722223
lstcstai,S,3,100,1,160,160,160,1,32,7,25647.36,98.90536083
lstcstai,S,3,100,1,160,160,160,1,32,7,25766.78,50.35048758
lstcstai,S,3,100,1,160,160,160,1,32,7,25766.62,41.30854149
lstcstai,S,3,100,1,160,160,160,1,32,6,25642.22,82.61048118
