algorithm,precision,dims,iterations,s,nx,ny,nz,substrate_step,x_tile_size,init_time,time,std_dev
lstcsta,S,3,100,1,160,160,160,1,32,6,33450.62,329.4540265
lstcsta,S,3,100,1,160,160,160,1,32,6,33513.22,250.0221822
lstcsta,S,3,100,1,160,160,160,1,32,6,33432.48,61.89708878
lstcsta,S,3,100,1,160,160,160,1,32,5,33464.9,50.06765423
lstcsta,S,3,100,1,350,350,350,1,32,13,327046.36,1110.005942
lstcsta,S,3,100,1,350,350,350,1,32,16,326623,488.9028533
lstcsta,S,3,100,1,350,350,350,1,32,16,326882.88,379.2822506
lstcsta,S,3,100,1,350,350,350,1,32,15,327025.62,1172.285561
lstcsta,S,3,100,1,350,350,350,1,32,16,326871.48,509.3459822
lstcsta,S,3,100,1,96,96,96,1,32,3,9546.88,735.6363678
lstcsta,S,3,100,1,96,96,96,1,32,5,9486.02,40.99779994
lstcsta,S,3,100,1,96,96,96,1,32,4,9440.84,30.89036096
lstcsta,S,3,100,1,96,96,96,1,32,4,9484.6,42.08230032
lstcsta,S,3,100,1,96,96,96,1,32,4,9432.58,28.13331833
lstcsta,S,3,100,1,128,128,128,1,32,4,17698.44,256.8305402
lstcsta,S,3,100,1,128,128,128,1,32,5,17630.4,35.0102842
lstcsta,S,3,100,1,128,128,128,1,32,6,17675.44,228.1240154
lstcsta,S,3,100,1,128,128,128,1,32,5,17738.98,33.74343788
lstcsta,S,3,100,1,128,128,128,1,32,6,17740.64,219.8116248
lstcsta,S,3,100,1,150,150,150,1,32,5,27557.54,284.3684378
lstcsta,S,3,100,1,150,150,150,1,32,6,27779.04,101.2351639
lstcsta,S,3,100,1,150,150,150,1,32,6,27863.22,65.76451627
lstcsta,S,3,100,1,150,150,150,1,32,6,27909.94,241.7624793
lstcsta,S,3,100,1,150,150,150,1,32,7,27876.24,111.8444563
lstcsta,S,3,100,1,250,250,250,1,32,8,122289.88,278.3564362
lstcsta,S,3,100,1,250,250,250,1,32,10,121965.18,318.5638203
lstcsta,S,3,100,1,250,250,250,1,32,10,122772.22,855.4998373
lstcsta,S,3,100,1,250,250,250,1,32,13,121957.62,311.1550025
lstcsta,S,3,100,1,250,250,250,1,32,11,122544.16,354.6362283
lstcsta,S,3,100,1,300,300,300,1,32,10,203759.64,538.4605746
lstcsta,S,3,100,1,300,300,300,1,32,19,203652.18,369.2481924
lstcsta,S,3,100,1,300,300,300,1,32,13,204348.32,1242.847657
lstcsta,S,3,100,1,300,300,300,1,32,14,203792.72,559.7903908
lstcsta,S,3,100,1,300,300,300,1,32,14,204050,433.7077357
lstcsta,S,3,100,1,600,600,600,1,32,25,2482612.74,458290.3224
lstcsta,S,3,100,1,600,600,600,1,32,46,2209269.56,308762.957
lstcsta,S,3,100,1,600,600,600,1,32,26,2746079.1,315886.3724
lstcsta,S,3,100,1,600,600,600,1,32,26,2956484.34,214372.0497
lstcsta,S,3,100,1,600,600,600,1,32,25,3041618.96,7224.747791
lstcsta,S,3,100,1,800,800,800,1,32,26,5892294.64,1026869.404
lstcsta,S,3,100,1,800,800,800,1,32,35,6511713.12,656951.2004
lstcsta,S,3,100,1,800,800,800,1,32,33,5797064.44,1550077.478
lstcsta,S,3,100,1,800,800,800,1,32,34,8892977.78,119389.4482
lstcsta,S,3,100,1,800,800,800,1,32,30,6572449.7,1890041.693
lstcsta,S,3,100,1,200,200,200,1,32,7,63758.6,380.2482873
lstcsta,S,3,100,1,200,200,200,1,32,7,63648.34,197.2350486
lstcsta,S,3,100,1,200,200,200,1,32,10,64345.64,1123.358496
lstcsta,S,3,100,1,200,200,200,1,32,8,63638.86,107.8858675
lstcsta,S,3,100,1,200,200,200,1,32,7,63681.66,350.6914661
lstcsta,S,3,100,1,100,100,100,1,32,4,10372.12,296.1414959
lstcsta,S,3,100,1,100,100,100,1,32,5,10351.52,43.15657076
lstcsta,S,3,100,1,100,100,100,1,32,4,10347.24,47.54978864
lstcsta,S,3,100,1,100,100,100,1,32,5,10349.56,33.2626878
lstcsta,S,3,100,1,100,100,100,1,32,4,10344.54,43.72743304
lstcsta,S,3,100,1,450,450,450,1,32,17,619599.6,962.1966743
lstcsta,S,3,100,1,450,450,450,1,32,19,618598.26,6799.435332
lstcsta,S,3,100,1,450,450,450,1,32,21,616805.12,2628.50119
lstcsta,S,3,100,1,450,450,450,1,32,34,618265.82,16887.2336
lstcsta,S,3,100,1,450,450,450,1,32,20,616714.68,2418.546245
lstcsta,S,3,100,1,256,256,256,1,32,9,145675.86,3855.592499
lstcsta,S,3,100,1,256,256,256,1,32,11,142432.28,1806.99751
lstcsta,S,3,100,1,256,256,256,1,32,11,142655.06,638.9229816
lstcsta,S,3,100,1,256,256,256,1,32,12,142270.42,355.8895947
lstcsta,S,3,100,1,256,256,256,1,32,11,142384.72,292.7353098
lstcsta,S,3,100,1,400,400,400,1,32,15,481614.06,1815.056257
lstcsta,S,3,100,1,400,400,400,1,32,18,480877.98,770.3923284
lstcsta,S,3,100,1,400,400,400,1,32,18,481713.86,1981.051468
lstcsta,S,3,100,1,400,400,400,1,32,17,481049.4,835.92648
lstcsta,S,3,100,1,400,400,400,1,32,16,460452.14,24955.94048
lstcsta,S,3,100,1,224,224,224,1,32,8,69180.7,210.3982177
lstcsta,S,3,100,1,224,224,224,1,32,10,69265.98,318.8451969
lstcsta,S,3,100,1,224,224,224,1,32,12,69484.06,462.5238333
lstcsta,S,3,100,1,224,224,224,1,32,11,69132.18,279.4980279
lstcsta,S,3,100,1,224,224,224,1,32,8,69109.4,437.4912113
lstcsta,S,3,100,1,550,550,550,1,32,24,1931652.86,208341.5914
lstcsta,S,3,100,1,550,550,550,1,32,22,2027027.52,17376.36532
lstcsta,S,3,100,1,550,550,550,1,32,21,1725737.14,47370.10527
lstcsta,S,3,100,1,550,550,550,1,32,20,2005036.86,35826.42116
lstcsta,S,3,100,1,550,550,550,1,32,21,2015904.8,10084.4424
lstcsta,S,3,100,1,64,64,64,1,48,2,7186.44,260.2617267
lstcsta,S,3,100,1,64,64,64,1,48,4,7181.78,37.10325592
lstcsta,S,3,100,1,64,64,64,1,48,2,7163.92,30.96697596
lstcsta,S,3,100,1,64,64,64,1,48,2,7180.7,29.13777617
lstcsta,S,3,100,1,64,64,64,1,48,2,7173.3,35.9740184
lstcsta,S,3,100,1,500,500,500,1,48,19,1409138.76,3252.596345
lstcsta,S,3,100,1,500,500,500,1,48,21,1248478.02,166883.05
lstcsta,S,3,100,1,500,500,500,1,48,20,1393797.44,5707.941461
lstcsta,S,3,100,1,500,500,500,1,48,20,1351612.62,55219.08756
lstcsta,S,3,100,1,500,500,500,1,48,21,1385641.16,10147.94546
lstcsta,S,3,100,1,1000,1000,1000,1,48,63,11060258.72,1790756.244
lstcsta,S,3,100,1,1000,1000,1000,1,48,37,13720570.02,2360937.463
lstcsta,S,3,100,1,1000,1000,1000,1,48,37,14040925.06,3071515.441
lstcsta,S,3,100,1,1000,1000,1000,1,48,36,17111111.1,117844.3937
lstcsta,S,3,100,1,1000,1000,1000,1,48,44,17111075.62,208245.0726
lstcsta,S,3,100,1,50,50,50,1,48,2,3886.28,201.7818664
lstcsta,S,3,100,1,50,50,50,1,48,2,3853.6,20.95232684
lstcsta,S,3,100,1,50,50,50,1,48,5,3850.86,25.34404072
lstcsta,S,3,100,1,50,50,50,1,48,7,3850.86,20.65914809
lstcsta,S,3,100,1,50,50,50,1,48,2,3852.52,25.56970082
lstcsta,S,3,100,1,288,288,288,1,48,9,180271.36,3588.396331
lstcsta,S,3,100,1,288,288,288,1,48,13,181732.12,6869.337315
lstcsta,S,3,100,1,288,288,288,1,48,12,178418.62,422.5775616
lstcsta,S,3,100,1,288,288,288,1,48,12,178205.66,305.2574395
lstcsta,S,3,100,1,288,288,288,1,48,13,178168.36,313.9030908
lstcsta,S,3,100,1,192,192,192,1,48,7,56893.66,300.2170288
lstcsta,S,3,100,1,192,192,192,1,48,8,57101.1,109.9605838
lstcsta,S,3,100,1,192,192,192,1,48,7,57122.66,336.8805492
lstcsta,S,3,100,1,192,192,192,1,48,7,57142.34,213.112422
lstcsta,S,3,100,1,192,192,192,1,48,7,57067.8,77.23393037
lstcsta,S,3,100,1,160,160,160,1,48,5,33604.82,715.4037934
lstcsta,S,3,100,1,160,160,160,1,48,7,33723.66,426.325022
lstcsta,S,3,100,1,160,160,160,1,48,6,33521.5,85.84736455
lstcsta,S,3,100,1,160,160,160,1,48,8,33769.52,475.8938638
lstcsta,S,3,100,1,160,160,160,1,48,6,36814.9,1028.780409
lstcsta,S,3,100,1,350,350,350,1,48,13,327680.74,557.1942143
lstcsta,S,3,100,1,350,350,350,1,48,15,327851.24,1295.544574
lstcsta,S,3,100,1,350,350,350,1,48,15,328178.78,6218.915231
lstcsta,S,3,100,1,350,350,350,1,48,15,324685.88,498.6178753
lstcsta,S,3,100,1,350,350,350,1,48,15,325210.84,1910.994185
lstcsta,S,3,100,1,96,96,96,1,48,3,13490.22,257.760997
lstcsta,S,3,100,1,96,96,96,1,48,4,13465.04,57.36094839
lstcsta,S,3,100,1,96,96,96,1,48,3,13443.12,51.38312563
lstcsta,S,3,100,1,96,96,96,1,48,4,13502.52,122.0862384
lstcsta,S,3,100,1,96,96,96,1,48,4,13455.06,54.8811115
lstcsta,S,3,100,1,128,128,128,1,48,5,19059.78,273.104104
lstcsta,S,3,100,1,128,128,128,1,48,11,18993.32,39.4793313
lstcsta,S,3,100,1,128,128,128,1,48,5,19144,229.7527367
lstcsta,S,3,100,1,128,128,128,1,48,5,19080.28,42.45988224
lstcsta,S,3,100,1,128,128,128,1,48,5,19148.42,76.62456264
lstcsta,S,3,100,1,150,150,150,1,48,5,31800.68,831.7824341
lstcsta,S,3,100,1,150,150,150,1,48,6,31616.6,66.70172412
lstcsta,S,3,100,1,150,150,150,1,48,7,31692.02,69.3468067
lstcsta,S,3,100,1,150,150,150,1,48,6,31863.02,446.6642359
lstcsta,S,3,100,1,150,150,150,1,48,6,31915.4,430.2450929
lstcsta,S,3,100,1,250,250,250,1,48,8,126237.5,2144.515397
lstcsta,S,3,100,1,250,250,250,1,48,10,124976.96,81.69478808
lstcsta,S,3,100,1,250,250,250,1,48,10,125143.66,331.96871
lstcsta,S,3,100,1,250,250,250,1,48,10,124991.98,96.57732446
lstcsta,S,3,100,1,250,250,250,1,48,10,125109.8,343.1373486
lstcsta,S,3,100,1,300,300,300,1,48,10,203339.36,1954.19487
lstcsta,S,3,100,1,300,300,300,1,48,13,203113.02,709.1476994
lstcsta,S,3,100,1,300,300,300,1,48,13,202910.3,599.0130967
lstcsta,S,3,100,1,300,300,300,1,48,13,203069.24,667.1210853
lstcsta,S,3,100,1,300,300,300,1,48,13,203994.76,1867.780957
lstcsta,S,3,100,1,600,600,600,1,48,20,2449200.56,583179.721
lstcsta,S,3,100,1,600,600,600,1,48,25,2614543.94,539151.4632
lstcsta,S,3,100,1,600,600,600,1,48,25,3027496.2,5098.902933
lstcsta,S,3,100,1,600,600,600,1,48,24,2380066.12,436416.285
lstcsta,S,3,100,1,600,600,600,1,48,25,3027617.76,23257.37034
lstcsta,S,3,100,1,800,800,800,1,48,27,6191600.28,1429877.18
lstcsta,S,3,100,1,800,800,800,1,48,39,8236665.66,1637660.166
lstcsta,S,3,100,1,800,800,800,1,48,42,9118080.84,186260.6572
lstcsta,S,3,100,1,800,800,800,1,48,29,7010369.52,1202061.947
lstcsta,S,3,100,1,800,800,800,1,48,30,9118020.58,135409.3427
lstcsta,S,3,100,1,200,200,200,1,48,7,62181.84,276.0938507
lstcsta,S,3,100,1,200,200,200,1,48,9,62215.1,135.589712
lstcsta,S,3,100,1,200,200,200,1,48,12,62275.34,312.8880701
lstcsta,S,3,100,1,200,200,200,1,48,7,62240.46,117.3006752
lstcsta,S,3,100,1,200,200,200,1,48,7,62252.8,106.8730088
lstcsta,S,3,100,1,100,100,100,1,48,3,11423.66,256.5761961
lstcsta,S,3,100,1,100,100,100,1,48,4,11389.82,46.5878482
lstcsta,S,3,100,1,100,100,100,1,48,4,11408.46,99.41533282
lstcsta,S,3,100,1,100,100,100,1,48,4,11378.44,54.60628535
lstcsta,S,3,100,1,100,100,100,1,48,4,11375.74,49.06477759
lstcsta,S,3,100,1,450,450,450,1,48,17,632307.44,960.0709799
lstcsta,S,3,100,1,450,450,450,1,48,20,631142.9,2200.321688
lstcsta,S,3,100,1,450,450,450,1,48,20,633650.46,5006.186514
lstcsta,S,3,100,1,450,450,450,1,48,26,572467.18,58395.5346
lstcsta,S,3,100,1,450,450,450,1,48,19,626105.86,912.7512478
lstcsta,S,3,100,1,256,256,256,1,48,9,142177.4,319.6798398
lstcsta,S,3,100,1,256,256,256,1,48,11,142171.3,822.0790534
lstcsta,S,3,100,1,256,256,256,1,48,11,141944.92,290.0457095
lstcsta,S,3,100,1,256,256,256,1,48,11,141760.18,307.2320094
lstcsta,S,3,100,1,256,256,256,1,48,34,141881.28,116.0131096
lstcsta,S,3,100,1,400,400,400,1,48,15,471371.22,816.1731505
lstcsta,S,3,100,1,400,400,400,1,48,17,471817.06,1581.830186
lstcsta,S,3,100,1,400,400,400,1,48,18,471965.34,2391.951752
lstcsta,S,3,100,1,400,400,400,1,48,17,476406.66,11387.72147
lstcsta,S,3,100,1,400,400,400,1,48,18,459752.48,19677.60676
lstcsta,S,3,100,1,224,224,224,1,48,7,70852.26,137.7940216
lstcsta,S,3,100,1,224,224,224,1,48,9,70977.58,365.0037309
lstcsta,S,3,100,1,224,224,224,1,48,11,71040.98,75.52443048
lstcsta,S,3,100,1,224,224,224,1,48,11,70808.62,67.04860625
lstcsta,S,3,100,1,224,224,224,1,48,9,70839.46,339.9613043
lstcsta,S,3,100,1,550,550,550,1,48,19,1896617.42,242741.3768
lstcsta,S,3,100,1,550,550,550,1,48,21,1851868.48,240502.2664
lstcsta,S,3,100,1,550,550,550,1,48,22,2014303.98,16326.89338
lstcsta,S,3,100,1,550,550,550,1,48,22,2004919.36,11799.94486
lstcsta,S,3,100,1,550,550,550,1,48,23,1807828.02,181051.3695
lstcsta,D,3,100,1,64,64,64,1,10000,4,10550.34,822.2531875
lstcsta,D,3,100,1,64,64,64,1,10000,3,10473.76,41.37804249
lstcsta,D,3,100,1,64,64,64,1,10000,4,10417.38,29.56206353
lstcsta,D,3,100,1,64,64,64,1,10000,12,10486.52,55.35349673
lstcsta,D,3,100,1,64,64,64,1,10000,5,10493.42,27.42633041
lstcsta,D,3,100,1,500,500,500,1,10000,18,3383179.38,541397.3204
lstcsta,D,3,100,1,500,500,500,1,10000,25,3024618.02,374919.569
lstcsta,D,3,100,1,500,500,500,1,10000,23,3075798.84,676210.5888
lstcsta,D,3,100,1,500,500,500,1,10000,24,3953193.14,37416.71288
lstcsta,D,3,100,1,500,500,500,1,10000,23,3084862.26,803882.6686
lstcsta,D,3,100,1,1000,1000,1000,1,10000,87,35300016.2,4180752.421
lstcsta,D,3,100,1,1000,1000,1000,1,10000,55,37086881.18,9478617.968
lstcsta,D,3,100,1,1000,1000,1000,1,10000,47,30010407.68,8047540.277
lstcsta,D,3,100,1,1000,1000,1000,1,10000,46,39319545.38,7445128.078
lstcsta,D,3,100,1,1000,1000,1000,1,10000,48,42178773.04,9933478.18
lstcsta,D,3,100,1,50,50,50,1,10000,2,6544.4,232.9927037
lstcsta,D,3,100,1,50,50,50,1,10000,6,6521.24,18.7825025
lstcsta,D,3,100,1,50,50,50,1,10000,6,6498.64,39.20855009
lstcsta,D,3,100,1,50,50,50,1,10000,3,6473.48,26.48187305
lstcsta,D,3,100,1,50,50,50,1,10000,3,6443.16,24.6919906
lstcsta,D,3,100,1,288,288,288,1,10000,12,334794.84,3455.516513
lstcsta,D,3,100,1,288,288,288,1,10000,15,333750.56,6210.069878
lstcsta,D,3,100,1,288,288,288,1,10000,15,330208.82,2378.039888
lstcsta,D,3,100,1,288,288,288,1,10000,16,328106.96,459.6550863
lstcsta,D,3,100,1,288,288,288,1,10000,15,328091.32,812.3800204
lstcsta,D,3,100,1,192,192,192,1,10000,7,122603.24,1102.684553
lstcsta,D,3,100,1,192,192,192,1,10000,10,122768.74,2246.70564
lstcsta,D,3,100,1,192,192,192,1,10000,10,121734.82,195.4357889
lstcsta,D,3,100,1,192,192,192,1,10000,10,121724.06,186.7472527
lstcsta,D,3,100,1,192,192,192,1,10000,10,121404.86,242.0433027
lstcsta,D,3,100,1,160,160,160,1,10000,6,74690.06,315.9419826
lstcsta,D,3,100,1,160,160,160,1,10000,9,74512.06,136.7010475
lstcsta,D,3,100,1,160,160,160,1,10000,10,74466.08,488.441515
lstcsta,D,3,100,1,160,160,160,1,10000,11,74252.58,123.5765496
lstcsta,D,3,100,1,160,160,160,1,10000,9,74206.04,106.8962039
lstcsta,D,3,100,1,350,350,350,1,10000,14,607408.28,760.6379964
lstcsta,D,3,100,1,350,350,350,1,10000,17,594958.6,29169.20195
lstcsta,D,3,100,1,350,350,350,1,10000,18,575573.42,853.1599402
lstcsta,D,3,100,1,350,350,350,1,10000,18,570063.06,4796.503774
lstcsta,D,3,100,1,350,350,350,1,10000,17,559793.28,4247.165921
lstcsta,D,3,100,1,96,96,96,1,10000,3,23347.1,221.3614465
lstcsta,D,3,100,1,96,96,96,1,10000,5,23325.72,59.43905787
lstcsta,D,3,100,1,96,96,96,1,10000,5,23296.76,58.33817275
lstcsta,D,3,100,1,96,96,96,1,10000,4,23341.36,50.23455384
lstcsta,D,3,100,1,96,96,96,1,10000,4,23347.36,49.16696452
lstcsta,D,3,100,1,128,128,128,1,10000,5,43556.62,316.3449314
lstcsta,D,3,100,1,128,128,128,1,10000,8,43597.88,150.4002181
lstcsta,D,3,100,1,128,128,128,1,10000,7,43529,121.4701609
lstcsta,D,3,100,1,128,128,128,1,10000,7,43596.04,171.782183
lstcsta,D,3,100,1,128,128,128,1,10000,6,43539.46,155.8395598
lstcsta,D,3,100,1,150,150,150,1,10000,6,60062.88,890.7731168
lstcsta,D,3,100,1,150,150,150,1,10000,9,61161.38,801.759662
lstcsta,D,3,100,1,150,150,150,1,10000,17,60678.5,192.5515256
lstcsta,D,3,100,1,150,150,150,1,10000,11,60662.4,148.7627642
lstcsta,D,3,100,1,150,150,150,1,10000,8,61375.14,630.2250395
lstcsta,D,3,100,1,250,250,250,1,10000,9,243827.9,7310.10116
lstcsta,D,3,100,1,250,250,250,1,10000,14,241410.3,552.8948273
lstcsta,D,3,100,1,250,250,250,1,10000,13,242674.32,3817.946613
lstcsta,D,3,100,1,250,250,250,1,10000,12,241442.36,503.2175577
lstcsta,D,3,100,1,250,250,250,1,10000,12,242115.98,586.4930857
lstcsta,D,3,100,1,300,300,300,1,10000,12,365183.3,5681.163037
lstcsta,D,3,100,1,300,300,300,1,10000,14,365817.86,463.225561
lstcsta,D,3,100,1,300,300,300,1,10000,13,365096.02,797.1918085
lstcsta,D,3,100,1,300,300,300,1,10000,15,365111.84,1596.760262
lstcsta,D,3,100,1,300,300,300,1,10000,14,366197.38,3159.998506
lstcsta,D,3,100,1,600,600,600,1,10000,23,5478326.6,964602.6625
lstcsta,D,3,100,1,600,600,600,1,10000,32,7848541.62,1131296.056
lstcsta,D,3,100,1,600,600,600,1,10000,27,8605853.08,96117.92955
lstcsta,D,3,100,1,600,600,600,1,10000,27,6006458.06,1359566.79
lstcsta,D,3,100,1,600,600,600,1,10000,32,8620575.06,119757.7416
lstcsta,D,3,100,1,800,800,800,1,10000,43,16088800.3,2143435.946
lstcsta,D,3,100,1,800,800,800,1,10000,42,15827063.8,2505833.849
lstcsta,D,3,100,1,800,800,800,1,10000,37,16805618.18,3319716.334
lstcsta,D,3,100,1,800,800,800,1,10000,44,24715996.16,123097.8612
lstcsta,D,3,100,1,800,800,800,1,10000,40,17058395,3341631.399
lstcsta,D,3,100,1,200,200,200,1,10000,8,125089.82,329.1749498
lstcsta,D,3,100,1,200,200,200,1,10000,11,125592.8,675.6747442
lstcsta,D,3,100,1,200,200,200,1,10000,10,125446.54,232.0009664
lstcsta,D,3,100,1,200,200,200,1,10000,11,124529.98,414.4466426
lstcsta,D,3,100,1,200,200,200,1,10000,11,125030,211.8007554
lstcsta,D,3,100,1,100,100,100,1,10000,3,29266.66,514.3119135
lstcsta,D,3,100,1,100,100,100,1,10000,5,29184.82,77.0549648
lstcsta,D,3,100,1,100,100,100,1,10000,4,29168.72,73.61930182
lstcsta,D,3,100,1,100,100,100,1,10000,4,29140.32,77.19959585
lstcsta,D,3,100,1,100,100,100,1,10000,4,29004.2,127.3552512
lstcsta,D,3,100,1,450,450,450,1,10000,17,2299791.58,384529.7051
lstcsta,D,3,100,1,450,450,450,1,10000,25,2453192,136229.065
lstcsta,D,3,100,1,450,450,450,1,10000,20,2510980.3,15805.35133
lstcsta,D,3,100,1,450,450,450,1,10000,21,2187177.48,198082.9458
lstcsta,D,3,100,1,450,450,450,1,10000,21,2505029.66,5014.998666
lstcsta,D,3,100,1,256,256,256,1,10000,10,301034.88,1438.771457
lstcsta,D,3,100,1,256,256,256,1,10000,16,301493.8,2814.089828
lstcsta,D,3,100,1,256,256,256,1,10000,14,301914.2,2324.492684
lstcsta,D,3,100,1,256,256,256,1,10000,14,300069.94,272.7979773
lstcsta,D,3,100,1,256,256,256,1,10000,12,300038.14,206.089399
lstcsta,D,3,100,1,400,400,400,1,10000,17,1315063.06,19448.17428
lstcsta,D,3,100,1,400,400,400,1,10000,21,1204723.54,151992.1855
lstcsta,D,3,100,1,400,400,400,1,10000,19,1298166.38,4489.108258
lstcsta,D,3,100,1,400,400,400,1,10000,21,1258898.94,87479.08346
lstcsta,D,3,100,1,400,400,400,1,10000,20,1305995.16,4204.504315
lstcsta,D,3,100,1,224,224,224,1,10000,8,145098.38,318.2305384
lstcsta,D,3,100,1,224,224,224,1,10000,14,145429.78,254.9212655
lstcsta,D,3,100,1,224,224,224,1,10000,11,144670.94,277.4577741
lstcsta,D,3,100,1,224,224,224,1,10000,11,145276.98,500.915222
lstcsta,D,3,100,1,224,224,224,1,10000,11,145161.86,247.377041
lstcsta,D,3,100,1,550,550,550,1,10000,22,4254746.5,872319.8525
lstcsta,D,3,100,1,550,550,550,1,10000,54,4394273.82,1170971.052
lstcsta,D,3,100,1,550,550,550,1,10000,25,5506492.22,1126642.575
lstcsta,D,3,100,1,550,550,550,1,10000,30,6150398.02,116681.8339
lstcsta,D,3,100,1,550,550,550,1,10000,24,4622623.26,1424403.813
lstcsta,D,3,100,1,64,64,64,1,16,2,8663.2,285.0035789
lstcsta,D,3,100,1,64,64,64,1,16,3,8534.5,23.86985547
lstcsta,D,3,100,1,64,64,64,1,16,4,8540.96,36.70311158
lstcsta,D,3,100,1,64,64,64,1,16,5,8541.32,33.74222281
lstcsta,D,3,100,1,64,64,64,1,16,5,8640.86,42.73359802
lstcsta,D,3,100,1,500,500,500,1,16,19,2744748.16,846184.6962
lstcsta,D,3,100,1,500,500,500,1,16,27,2833205.94,681661.8092
lstcsta,D,3,100,1,500,500,500,1,16,23,3586720.16,113204.2842
lstcsta,D,3,100,1,500,500,500,1,16,23,3612955.92,3586.500645
lstcsta,D,3,100,1,500,500,500,1,16,23,3609182.38,3553.205645
lstcsta,D,3,100,1,1000,1000,1000,1,16,48,33632803.76,1823094.973
lstcsta,D,3,100,1,1000,1000,1000,1,16,46,31602066.36,765187.9999
lstcsta,D,3,100,1,50,50,50,1,16,2,6657.08,437.2610131
lstcsta,D,3,100,1,50,50,50,1,16,5,6525.94,137.291283
lstcsta,D,3,100,1,50,50,50,1,16,5,6588.54,93.76549685
lstcsta,D,3,100,1,50,50,50,1,16,4,6563.7,117.2556608
lstcsta,D,3,100,1,50,50,50,1,16,4,6608.44,108.4406123
lstcsta,D,3,100,1,288,288,288,1,16,12,281423.52,978.4863666
lstcsta,D,3,100,1,288,288,288,1,16,15,279485.82,436.0997909
lstcsta,D,3,100,1,288,288,288,1,16,15,281823.16,808.0688179
lstcsta,D,3,100,1,288,288,288,1,16,15,279568.12,409.7957852
lstcsta,D,3,100,1,288,288,288,1,16,16,281175.8,335.617878
lstcsta,D,3,100,1,192,192,192,1,16,7,86025.88,575.9933208
lstcsta,D,3,100,1,192,192,192,1,16,9,86177.18,134.0627748
lstcsta,D,3,100,1,192,192,192,1,16,12,86343.04,377.7905748
lstcsta,D,3,100,1,192,192,192,1,16,9,86158.84,210.8659631
lstcsta,D,3,100,1,192,192,192,1,16,10,86413.4,400.9060239
lstcsta,D,3,100,1,160,160,160,1,16,7,46994.44,484.1941412
lstcsta,D,3,100,1,160,160,160,1,16,8,47538.64,358.5917322
lstcsta,D,3,100,1,160,160,160,1,16,7,47899.88,421.1309364
lstcsta,D,3,100,1,160,160,160,1,16,7,47906.82,574.3039505
lstcsta,D,3,100,1,160,160,160,1,16,8,47989.14,318.0039629
lstcsta,D,3,100,1,350,350,350,1,16,13,554273.78,861.5577587
lstcsta,D,3,100,1,350,350,350,1,16,17,556730.76,595.6865807
lstcsta,D,3,100,1,350,350,350,1,16,17,556547,7694.329681
lstcsta,D,3,100,1,350,350,350,1,16,18,554035.56,10962.01467
lstcsta,D,3,100,1,350,350,350,1,16,18,510402.02,7468.76087
lstcsta,D,3,100,1,96,96,96,1,16,4,16740.24,155.3272108
lstcsta,D,3,100,1,96,96,96,1,16,5,16816.62,57.23246981
lstcsta,D,3,100,1,96,96,96,1,16,4,16749.68,64.8766337
lstcsta,D,3,100,1,96,96,96,1,16,4,16813.18,61.88172267
lstcsta,D,3,100,1,96,96,96,1,16,4,16653.44,50.45360641
lstcsta,D,3,100,1,128,128,128,1,16,5,30640.9,292.438797
lstcsta,D,3,100,1,128,128,128,1,16,8,31031.9,65.38264296
lstcsta,D,3,100,1,128,128,128,1,16,8,31051.96,82.41261069
lstcsta,D,3,100,1,128,128,128,1,16,7,31064.58,74.66996451
lstcsta,D,3,100,1,128,128,128,1,16,7,31068.94,120.8462511
lstcsta,D,3,100,1,150,150,150,1,16,6,47234.52,708.5535474
lstcsta,D,3,100,1,150,150,150,1,16,8,47253.72,112.8154316
lstcsta,D,3,100,1,150,150,150,1,16,7,47331.2,205.9438758
lstcsta,D,3,100,1,150,150,150,1,16,8,47312.14,84.19026309
lstcsta,D,3,100,1,150,150,150,1,16,7,47286.64,77.02746523
lstcsta,D,3,100,1,250,250,250,1,16,10,184913.9,1501.303584
lstcsta,D,3,100,1,250,250,250,1,16,15,184900.96,239.4899547
lstcsta,D,3,100,1,250,250,250,1,16,13,190928.1,9211.00734
lstcsta,D,3,100,1,250,250,250,1,16,13,184265.44,339.6262157
lstcsta,D,3,100,1,250,250,250,1,16,13,184174.36,258.6282862
lstcsta,D,3,100,1,300,300,300,1,16,12,316320.62,2374.258106
lstcsta,D,3,100,1,300,300,300,1,16,16,320223.28,563.2272025
lstcsta,D,3,100,1,300,300,300,1,16,14,319488.44,943.900549
lstcsta,D,3,100,1,300,300,300,1,16,15,320594.2,1852.910629
lstcsta,D,3,100,1,300,300,300,1,16,15,323597.68,9955.216149
lstcsta,D,3,100,1,600,600,600,1,16,55,4325178.86,978198.4854
lstcsta,D,3,100,1,600,600,600,1,16,32,4060160.48,976209.678
lstcsta,D,3,100,1,600,600,600,1,16,28,5091026.84,1586973.855
lstcsta,D,3,100,1,600,600,600,1,16,58,6899922.02,102602.5967
lstcsta,D,3,100,1,600,600,600,1,16,53,5854575.34,1297155.006
lstcsta,D,3,100,1,800,800,800,1,16,48,13370286.2,2052948.855
lstcsta,D,3,100,1,800,800,800,1,16,42,15945632.04,3927661.784
lstcsta,D,3,100,1,800,800,800,1,16,34,18997619.2,182937.2718
lstcsta,D,3,100,1,800,800,800,1,16,52,12441889.1,2642411.824
lstcsta,D,3,100,1,800,800,800,1,16,38,18998752.22,164377.4111
