algorithm,precision,dims,iterations,s,nx,ny,nz,substrate_step,x_tile_size,init_time,time,std_dev
lstcstai,S,3,100,1,160,160,160,1,32,9,42766.96,436.1966511
lstcstai,S,3,100,1,160,160,160,1,32,9,42465.72,104.0292344
lstcstai,S,3,100,1,350,350,350,1,32,14,1086938.1,6591.82515
lstcstai,S,3,100,1,350,350,350,1,32,36,1113722.52,7257.803115
lstcstai,S,3,100,1,350,350,350,1,32,19,369700.86,12502.73319
lstcstai,S,3,100,1,350,350,350,1,32,20,1101486.98,7644.968524
lstcstai,S,3,100,1,350,350,350,1,32,19,1093060.14,4689.52459
lstcstai,S,3,100,1,96,96,96,1,32,5,12909.46,1083.657182
lstcstai,S,3,100,1,96,96,96,1,32,7,12748.14,38.02578599
lstcstai,S,3,100,1,96,96,96,1,32,8,12577.96,49.41374708
lstcstai,S,3,100,1,96,96,96,1,32,7,12716.1,38.7949739
lstcstai,S,3,100,1,96,96,96,1,32,6,12723.74,100.4913549
lstcstai,S,3,100,1,128,128,128,1,32,5,29568.32,1147.442573
lstcstai,S,3,100,1,128,128,128,1,32,11,29386.68,45.28816181
lstcstai,S,3,100,1,128,128,128,1,32,8,29459.66,43.71892496
lstcstai,S,3,100,1,128,128,128,1,32,10,29404.36,33.56352782
lstcstai,S,3,100,1,128,128,128,1,32,7,29441.54,37.6633562
lstcstai,S,3,100,1,150,150,150,1,32,6,38430.1,1801.026588
lstcstai,S,3,100,1,150,150,150,1,32,9,37792.68,681.302354
lstcstai,S,3,100,1,150,150,150,1,32,8,37103.5,127.3541911
lstcstai,S,3,100,1,150,150,150,1,32,9,40412.8,2511.118922
lstcstai,S,3,100,1,150,150,150,1,32,9,38469.88,2055.708585
lstcstai,S,3,100,1,250,250,250,1,32,10,412356.3,765.2091544
lstcstai,S,3,100,1,250,250,250,1,32,14,406321.54,625.6355236
lstcstai,S,3,100,1,250,250,250,1,32,14,422064.26,3408.867741
lstcstai,S,3,100,1,250,250,250,1,32,14,420184.92,1006.420923
lstcstai,S,3,100,1,250,250,250,1,32,13,418381.48,2457.871764
lstcstai,S,3,100,1,300,300,300,1,32,11,667181.84,29149.29386
lstcstai,S,3,100,1,300,300,300,1,32,20,641135.56,1375.843656
lstcstai,S,3,100,1,300,300,300,1,32,16,649050.68,1389.770937
lstcstai,S,3,100,1,300,300,300,1,32,15,360011.68,218436.5683
lstcstai,S,3,100,1,300,300,300,1,32,16,640848.22,415.4621663
lstcstai,S,3,100,1,600,600,600,1,32,24,2995170.36,1950555.133
lstcstai,S,3,100,1,600,600,600,1,32,30,2939561,1103314.257
lstcstai,S,3,100,1,600,600,600,1,32,26,3580638.76,2293231.462
lstcstai,S,3,100,1,600,600,600,1,32,30,5126311.4,1195978.02
lstcstai,S,3,100,1,600,600,600,1,32,27,5065806.68,392003.3259
lstcstai,S,3,100,1,800,800,800,1,32,145,5352442.34,2650755.096
lstcstai,S,3,100,1,800,800,800,1,32,36,5567003.34,1707769.922
lstcstai,S,3,100,1,800,800,800,1,32,33,6662949,902553.3665
lstcstai,S,3,100,1,800,800,800,1,32,35,11566011.04,1593980.66
lstcstai,S,3,100,1,800,800,800,1,32,41,12082021.62,2938497.256
lstcstai,S,3,100,1,200,200,200,1,32,8,134953.5,1333.255388
lstcstai,S,3,100,1,200,200,200,1,32,10,134740.74,110.7519408
lstcstai,S,3,100,1,200,200,200,1,32,11,134727.34,164.2974875
lstcstai,S,3,100,1,200,200,200,1,32,10,134667.7,77.68944587
lstcstai,S,3,100,1,200,200,200,1,32,10,138459.14,578.7907743
lstcstai,S,3,100,1,100,100,100,1,32,7,14718.06,960.9439611
lstcstai,S,3,100,1,100,100,100,1,32,8,14573.12,30.74126868
lstcstai,S,3,100,1,100,100,100,1,32,8,14586.06,33.251412
lstcstai,S,3,100,1,100,100,100,1,32,7,14562.72,25.5429364
lstcstai,S,3,100,1,100,100,100,1,32,7,14579.1,29.74508363
lstcstai,S,3,100,1,450,450,450,1,32,18,1938125.9,919526.5279
lstcstai,S,3,100,1,450,450,450,1,32,21,1614472.88,1036370.666
lstcstai,S,3,100,1,450,450,450,1,32,26,1653265.44,1112830.279
lstcstai,S,3,100,1,450,450,450,1,32,21,1694513.22,1076363.93
lstcstai,S,3,100,1,450,450,450,1,32,29,2069988.62,768158.5945
lstcstai,S,3,100,1,256,256,256,1,32,10,454626.26,6446.254596
lstcstai,S,3,100,1,256,256,256,1,32,16,452890.32,444.5319984
lstcstai,S,3,100,1,256,256,256,1,32,44,456262.56,4014.428917
lstcstai,S,3,100,1,256,256,256,1,32,14,454412.58,434.3311221
lstcstai,S,3,100,1,256,256,256,1,32,15,403900.48,113650.9969
lstcstai,S,3,100,1,400,400,400,1,32,17,1764672.92,390792.5254
lstcstai,S,3,100,1,400,400,400,1,32,23,1429813.56,633684.6048
lstcstai,S,3,100,1,400,400,400,1,32,21,1647674.38,364022.2227
lstcstai,S,3,100,1,400,400,400,1,32,21,1281764.3,657963.9153
lstcstai,S,3,100,1,400,400,400,1,32,20,1407359.72,635204.1229
lstcstai,S,3,100,1,224,224,224,1,32,15,223588.38,7415.67677
lstcstai,S,3,100,1,224,224,224,1,32,10,231054.7,2082.264981
lstcstai,S,3,100,1,224,224,224,1,32,11,234186.18,1736.561691
lstcstai,S,3,100,1,224,224,224,1,32,17,231715.36,1230.094366
lstcstai,S,3,100,1,224,224,224,1,32,14,233421.2,1797.411906
lstcstai,S,3,100,1,550,550,550,1,32,20,2359555.26,1540838.345
lstcstai,S,3,100,1,550,550,550,1,32,29,2462542.2,1608065.409
lstcstai,S,3,100,1,550,550,550,1,32,25,3154483.8,890881.4345
lstcstai,S,3,100,1,550,550,550,1,32,26,1917223.62,948712.9892
lstcstai,S,3,100,1,550,550,550,1,32,27,4681146.4,434505.4265
lstcstai,S,3,100,1,64,64,64,1,48,3,6513.76,1129.589263
lstcstai,S,3,100,1,64,64,64,1,48,4,6362.54,212.7339381
lstcstai,S,3,100,1,64,64,64,1,48,4,6387.52,58.71396427
lstcstai,S,3,100,1,64,64,64,1,48,3,6363.38,63.49736687
lstcstai,S,3,100,1,64,64,64,1,48,3,6294.06,54.24515094
lstcstai,S,3,100,1,500,500,500,1,48,18,3754393.9,832336.6508
lstcstai,S,3,100,1,500,500,500,1,48,23,2857329.6,1645665.324
lstcstai,S,3,100,1,500,500,500,1,48,24,2085248.28,1424763.16
lstcstai,S,3,100,1,500,500,500,1,48,26,2430202.62,1770136.581
lstcstai,S,3,100,1,500,500,500,1,48,39,4206402.88,851827.2769
lstcstai,S,3,100,1,1000,1000,1000,1,48,73,8663938.84,3556925.717
lstcstai,S,3,100,1,1000,1000,1000,1,48,51,15841277.44,7862125.13
lstcstai,S,3,100,1,1000,1000,1000,1,48,165,14646676.9,8288527.518
lstcstai,S,3,100,1,1000,1000,1000,1,48,49,17803775.8,4101843.501
lstcstai,S,3,100,1,1000,1000,1000,1,48,46,18651200.5,4590493.671
lstcstai,S,3,100,1,50,50,50,1,48,2,4279.14,646.7700986
lstcstai,S,3,100,1,50,50,50,1,48,3,4158.68,23.0125531
lstcstai,S,3,100,1,50,50,50,1,48,3,4175.64,24.78689977
lstcstai,S,3,100,1,50,50,50,1,48,2,4160.26,31.29844086
lstcstai,S,3,100,1,50,50,50,1,48,2,4186.68,28.74678417
lstcstai,S,3,100,1,288,288,288,1,48,12,640027.52,4749.077107
lstcstai,S,3,100,1,288,288,288,1,48,16,637002.2,4742.202632
lstcstai,S,3,100,1,288,288,288,1,48,16,634028.82,3044.677465
lstcstai,S,3,100,1,288,288,288,1,48,16,385999.64,219694.3706
lstcstai,S,3,100,1,288,288,288,1,48,16,647515.02,579.0283409
lstcstai,S,3,100,1,192,192,192,1,48,7,161743.58,3981.513416
lstcstai,S,3,100,1,192,192,192,1,48,10,160547.1,153.8229177
lstcstai,S,3,100,1,192,192,192,1,48,10,160491.04,207.8238639
lstcstai,S,3,100,1,192,192,192,1,48,10,160446.96,178.6286606
lstcstai,S,3,100,1,192,192,192,1,48,9,160515.34,171.934826
lstcstai,S,3,100,1,160,160,160,1,48,5,42938.34,2507.366424
lstcstai,S,3,100,1,160,160,160,1,48,7,41337.62,166.7659306
lstcstai,S,3,100,1,160,160,160,1,48,7,41520.04,365.533854
lstcstai,S,3,100,1,160,160,160,1,48,8,40497.16,177.1207904
lstcstai,S,3,100,1,160,160,160,1,48,7,40559.6,286.2605107
lstcstai,S,3,100,1,350,350,350,1,48,12,1345976.52,34212.39143
lstcstai,S,3,100,1,350,350,350,1,48,20,959766.82,467046.0797
lstcstai,S,3,100,1,350,350,350,1,48,17,1342763.08,87936.78397
lstcstai,S,3,100,1,350,350,350,1,48,18,1354245.68,258012.5871
lstcstai,S,3,100,1,350,350,350,1,48,17,1379108.08,22726.68278
lstcstai,S,3,100,1,96,96,96,1,48,3,16275.3,1203.838232
lstcstai,S,3,100,1,96,96,96,1,48,6,16057.3,38.44541585
lstcstai,S,3,100,1,96,96,96,1,48,9,16039.04,33.35203742
lstcstai,S,3,100,1,96,96,96,1,48,8,16040.78,28.55121013
lstcstai,S,3,100,1,96,96,96,1,48,10,15954.96,120.6081191
lstcstai,S,3,100,1,128,128,128,1,48,5,35248.86,1048.843344
lstcstai,S,3,100,1,128,128,128,1,48,9,35149.52,64.04943091
lstcstai,S,3,100,1,128,128,128,1,48,10,35173.96,35.69983753
lstcstai,S,3,100,1,128,128,128,1,48,10,34843.94,439.6891816
lstcstai,S,3,100,1,128,128,128,1,48,7,34595.9,59.48352713
lstcstai,S,3,100,1,150,150,150,1,48,5,40490.06,2432.100322
lstcstai,S,3,100,1,150,150,150,1,48,8,38321.88,122.2990826
lstcstai,S,3,100,1,150,150,150,1,48,7,39747.78,812.4944133
lstcstai,S,3,100,1,150,150,150,1,48,6,40545.54,367.3190553
lstcstai,S,3,100,1,150,150,150,1,48,7,41119.16,327.6827344
lstcstai,S,3,100,1,250,250,250,1,48,10,426616.4,4109.41537
lstcstai,S,3,100,1,250,250,250,1,48,19,430366.06,614.7827067
lstcstai,S,3,100,1,250,250,250,1,48,13,429046.86,1202.040515
lstcstai,S,3,100,1,250,250,250,1,48,19,426921.36,2350.707789
lstcstai,S,3,100,1,250,250,250,1,48,14,425032.72,3581.714232
lstcstai,S,3,100,1,300,300,300,1,48,12,697209.7,13053.33465
lstcstai,S,3,100,1,300,300,300,1,48,17,703601.72,7100.046361
lstcstai,S,3,100,1,300,300,300,1,48,14,707129.26,8493.527629
lstcstai,S,3,100,1,300,300,300,1,48,15,369517.38,126503.1581
lstcstai,S,3,100,1,300,300,300,1,48,14,703076.78,7659.763128
lstcstai,S,3,100,1,600,600,600,1,48,27,2425875.86,1654397.548
lstcstai,S,3,100,1,600,600,600,1,48,25,3667417.98,1312337.316
lstcstai,S,3,100,1,600,600,600,1,48,26,2922933.62,824881.582
lstcstai,S,3,100,1,600,600,600,1,48,26,4597790.16,1023457.095
lstcstai,S,3,100,1,600,600,600,1,48,25,4612082.14,917866.8058
lstcstai,S,3,100,1,800,800,800,1,48,46,5603653.18,2672040.694
lstcstai,S,3,100,1,800,800,800,1,48,32,7400449.2,3905258.495
lstcstai,S,3,100,1,800,800,800,1,48,32,11950118.8,3228289.328
lstcstai,S,3,100,1,800,800,800,1,48,33,12905651,1905892.423
lstcstai,S,3,100,1,800,800,800,1,48,33,11524906.62,2513619.13
lstcstai,S,3,100,1,200,200,200,1,48,7,150608.66,4443.787513
lstcstai,S,3,100,1,200,200,200,1,48,10,149535.42,244.7933079
lstcstai,S,3,100,1,200,200,200,1,48,10,149704.98,211.6713953
lstcstai,S,3,100,1,200,200,200,1,48,10,153543.8,5376.697161
lstcstai,S,3,100,1,200,200,200,1,48,9,150142.04,201.0973854
lstcstai,S,3,100,1,100,100,100,1,48,3,14909,1484.974249
lstcstai,S,3,100,1,100,100,100,1,48,5,14606.18,52.23971286
lstcstai,S,3,100,1,100,100,100,1,48,4,14652.02,50.66457934
lstcstai,S,3,100,1,100,100,100,1,48,4,14605.86,38.39271285
lstcstai,S,3,100,1,100,100,100,1,48,4,14614.66,35.60539847
lstcstai,S,3,100,1,450,450,450,1,48,16,2172396.96,1018078.507
lstcstai,S,3,100,1,450,450,450,1,48,23,2322210.54,517819.4542
lstcstai,S,3,100,1,450,450,450,1,48,27,2222359.5,759299.1046
lstcstai,S,3,100,1,450,450,450,1,48,25,1212234.82,929461.9692
lstcstai,S,3,100,1,450,450,450,1,48,24,1684954.82,1068134.459
lstcstai,S,3,100,1,256,256,256,1,48,10,471220.78,2484.413108
lstcstai,S,3,100,1,256,256,256,1,48,13,465980.76,2516.635894
lstcstai,S,3,100,1,256,256,256,1,48,12,468782.08,6267.111296
lstcstai,S,3,100,1,256,256,256,1,48,12,453626.4,9366.412118
lstcstai,S,3,100,1,256,256,256,1,48,12,428777.22,58666.30258
lstcstai,S,3,100,1,400,400,400,1,48,15,1462976.14,775375.0544
lstcstai,S,3,100,1,400,400,400,1,48,21,1648766.7,694397.2411
lstcstai,S,3,100,1,400,400,400,1,48,20,1894833.08,397500.3177
lstcstai,S,3,100,1,400,400,400,1,48,21,2122827.74,39506.51802
lstcstai,S,3,100,1,400,400,400,1,48,21,597986.78,438459.9192
lstcstai,S,3,100,1,224,224,224,1,48,10,251883.38,1925.318508
lstcstai,S,3,100,1,224,224,224,1,48,10,256626.16,218.014161
lstcstai,S,3,100,1,224,224,224,1,48,12,250439.62,232.7913993
lstcstai,S,3,100,1,224,224,224,1,48,12,255410.1,1953.265863
lstcstai,S,3,100,1,224,224,224,1,48,12,250016.54,2458.399253
lstcstai,S,3,100,1,550,550,550,1,48,27,2764537.58,1500114.719
lstcstai,S,3,100,1,550,550,550,1,48,35,1747175.46,1652733.526
lstcstai,S,3,100,1,550,550,550,1,48,25,3054214.44,1086880.477
lstcstai,S,3,100,1,550,550,550,1,48,26,4356467.44,566425.85
lstcstai,S,3,100,1,550,550,550,1,48,26,4573891.68,376395.7484
lstcstai,D,3,100,1,64,64,64,1,10000,2,11031.44,2903.065891
lstcstai,D,3,100,1,64,64,64,1,10000,7,10347.54,42.42556305
lstcstai,D,3,100,1,64,64,64,1,10000,5,10379.34,55.703719
lstcstai,D,3,100,1,64,64,64,1,10000,4,10396.02,63.20680
lstcstai,D,3,100,1,64,64,64,1,10000,4,10409.66,56.74666862
lstcstai,D,3,100,1,500,500,500,1,10000,20,3584120.62,1395823.925
lstcstai,D,3,100,1,500,500,500,1,10000,24,4679056.66,1071133.685
lstcstai,D,3,100,1,500,500,500,1,10000,26,6663685.58,1302322.093
lstcstai,D,3,100,1,500,500,500,1,10000,23,5975374.88,1135437.966
lstcstai,D,3,100,1,500,500,500,1,10000,30,6399058.12,1504957.213
lstcstai,D,3,100,1,1000,1000,1000,1,10000,65,19965462.76,4553708.312
lstcstai,D,3,100,1,1000,1000,1000,1,10000,45,28416895.78,14430353.51
lstcstai,D,3,100,1,1000,1000,1000,1,10000,44,23121025.44,10228310.52
lstcstai,D,3,100,1,1000,1000,1000,1,10000,44,40054836.72,8906085.181
lstcstai,D,3,100,1,1000,1000,1000,1,10000,48,40809292.2,11789424.07
lstcstai,D,3,100,1,50,50,50,1,10000,2,7187.58,1303.120119
lstcstai,D,3,100,1,50,50,50,1,10000,3,6983.12,32.32685571
lstcstai,D,3,100,1,50,50,50,1,10000,3,6987.22,59.91570412
lstcstai,D,3,100,1,50,50,50,1,10000,4,6999.84,33.5471966
lstcstai,D,3,100,1,50,50,50,1,10000,4,6998.08,25.84247666
lstcstai,D,3,100,1,288,288,288,1,10000,13,1724390.22,36844.79847
lstcstai,D,3,100,1,288,288,288,1,10000,20,932975.46,530295.2666
lstcstai,D,3,100,1,288,288,288,1,10000,14,1726900.7,44922.68667
lstcstai,D,3,100,1,288,288,288,1,10000,16,891720.76,622251.9573
lstcstai,D,3,100,1,288,288,288,1,10000,14,1742065.02,34134.42401
lstcstai,D,3,100,1,192,192,192,1,10000,279,434737,1966.925418
lstcstai,D,3,100,1,192,192,192,1,10000,11,508654.38,47633.21585
lstcstai,D,3,100,1,192,192,192,1,10000,11,447083.76,200.9026192
lstcstai,D,3,100,1,192,192,192,1,10000,11,442190.8,803.7482442
lstcstai,D,3,100,1,192,192,192,1,10000,11,395887,92263.94191
lstcstai,D,3,100,1,160,160,160,1,10000,8,122570.68,2100.91628
lstcstai,D,3,100,1,160,160,160,1,10000,9,121907.06,283.0270242
lstcstai,D,3,100,1,160,160,160,1,10000,9,122056.82,478.9142591
lstcstai,D,3,100,1,160,160,160,1,10000,8,121912.88,332.1949813
lstcstai,D,3,100,1,160,160,160,1,10000,8,121962.74,407.9416042
lstcstai,D,3,100,1,350,350,350,1,10000,14,1895342.38,1062575.535
lstcstai,D,3,100,1,350,350,350,1,10000,18,2181838.6,800730.5476
lstcstai,D,3,100,1,350,350,350,1,10000,17,2329123.02,608231.42
lstcstai,D,3,100,1,350,350,350,1,10000,19,1730139.64,1113044.222
lstcstai,D,3,100,1,350,350,350,1,10000,18,2436632.22,1068799.37
lstcstai,D,3,100,1,96,96,96,1,10000,4,29576.36,1644.116441
lstcstai,D,3,100,1,96,96,96,1,10000,7,29474.68,337.9187737
lstcstai,D,3,100,1,96,96,96,1,10000,5,28648.5,105.185788
lstcstai,D,3,100,1,96,96,96,1,10000,9,28657.74,74.16543939
lstcstai,D,3,100,1,96,96,96,1,10000,6,28658.06,72.11335799
lstcstai,D,3,100,1,128,128,128,1,10000,7,61905.36,1532.355661
lstcstai,D,3,100,1,128,128,128,1,10000,7,62003.34,187.4669688
lstcstai,D,3,100,1,128,128,128,1,10000,8,62030.48,152.2215806
lstcstai,D,3,100,1,128,128,128,1,10000,7,61994.02,151.9330761
lstcstai,D,3,100,1,128,128,128,1,10000,8,62025.94,165.8865166
lstcstai,D,3,100,1,150,150,150,1,10000,8,190764.48,4527.684716
lstcstai,D,3,100,1,150,150,150,1,10000,9,185187.02,2668.378395
lstcstai,D,3,100,1,150,150,150,1,10000,9,181762.26,515.6980438
lstcstai,D,3,100,1,150,150,150,1,10000,8,183114.64,1321.587723
lstcstai,D,3,100,1,150,150,150,1,10000,8,184342.82,2973.399567
lstcstai,D,3,100,1,250,250,250,1,10000,11,1090153.52,17077.97433
lstcstai,D,3,100,1,250,250,250,1,10000,15,1080793.5,16597.425
lstcstai,D,3,100,1,250,250,250,1,10000,15,466600.96,91617.31527
lstcstai,D,3,100,1,250,250,250,1,10000,15,1083862.88,11576.15361
lstcstai,D,3,100,1,250,250,250,1,10000,13,1158536.26,62578.04874
lstcstai,D,3,100,1,300,300,300,1,10000,12,1984880.3,31310.52891
lstcstai,D,3,100,1,300,300,300,1,10000,18,1280916.3,276287.9174
lstcstai,D,3,100,1,300,300,300,1,10000,20,1870618.02,457772.3099
lstcstai,D,3,100,1,300,300,300,1,10000,16,1935701.34,23322.34231
lstcstai,D,3,100,1,300,300,300,1,10000,53,1184247.78,672136.2355
lstcstai,D,3,100,1,600,600,600,1,10000,31,4810882.78,1738383.783
lstcstai,D,3,100,1,600,600,600,1,10000,29,6291816.06,1843497.78
lstcstai,D,3,100,1,600,600,600,1,10000,28,10081302.48,1321531.259
lstcstai,D,3,100,1,600,600,600,1,10000,32,10250735.72,1250760.85
lstcstai,D,3,100,1,600,600,600,1,10000,28,10298444.74,1889063.656
lstcstai,D,3,100,1,800,800,800,1,10000,61,11299048.98,3279291.946
lstcstai,D,3,100,1,800,800,800,1,10000,68,11416001.76,5027616.311
lstcstai,D,3,100,1,800,800,800,1,10000,35,13658528.58,5890628.55
lstcstai,D,3,100,1,800,800,800,1,10000,37,23356732.28,7452966.86
lstcstai,D,3,100,1,800,800,800,1,10000,41,17268351.3,2863655.502
lstcstai,D,3,100,1,200,200,200,1,10000,8,551758.96,4941.95798
lstcstai,D,3,100,1,200,200,200,1,10000,15,538781.64,2726.148116
lstcstai,D,3,100,1,200,200,200,1,10000,13,537109.66,499.980144
lstcstai,D,3,100,1,200,200,200,1,10000,12,539285.34,245.3219607
lstcstai,D,3,100,1,200,200,200,1,10000,11,432731.18,31754.50741
lstcstai,D,3,100,1,100,100,100,1,10000,4,37893.02,2259.381982
lstcstai,D,3,100,1,100,100,100,1,10000,7,37875.7,207.1164165
lstcstai,D,3,100,1,100,100,100,1,10000,6,38014.78,91.05279567
lstcstai,D,3,100,1,100,100,100,1,10000,6,38378.08,390.0392206
lstcstai,D,3,100,1,100,100,100,1,10000,6,38315,87.98658989
lstcstai,D,3,100,1,450,450,450,1,10000,18,2072887.24,1746786.361
lstcstai,D,3,100,1,450,450,450,1,10000,25,3939199.24,1428063.83
lstcstai,D,3,100,1,450,450,450,1,10000,27,4791804.62,1447740.265
lstcstai,D,3,100,1,450,450,450,1,10000,25,5628558.54,642912.4993
lstcstai,D,3,100,1,450,450,450,1,10000,22,5305543.32,831161.8255
lstcstai,D,3,100,1,256,256,256,1,10000,11,1439682.48,60359.64498
lstcstai,D,3,100,1,256,256,256,1,10000,16,1014607.18,95532.72963
lstcstai,D,3,100,1,256,256,256,1,10000,16,1353588.86,77340.31349
lstcstai,D,3,100,1,256,256,256,1,10000,15,1087181.5,13341.86081
lstcstai,D,3,100,1,256,256,256,1,10000,17,1011105.48,114510.9318
lstcstai,D,3,100,1,400,400,400,1,10000,17,2513801.36,1060289.903
lstcstai,D,3,100,1,400,400,400,1,10000,22,2833762.34,1114766.984
lstcstai,D,3,100,1,400,400,400,1,10000,25,3394575.94,809680.9537
lstcstai,D,3,100,1,400,400,400,1,10000,28,4057768.44,509456.2672
lstcstai,D,3,100,1,400,400,400,1,10000,23,1805775.4,1262758.769
lstcstai,D,3,100,1,224,224,224,1,10000,10,761093.02,10741.91895
lstcstai,D,3,100,1,224,224,224,1,10000,14,765392.74,4861.510945
lstcstai,D,3,100,1,224,224,224,1,10000,14,726509.08,92884.99877
lstcstai,D,3,100,1,224,224,224,1,10000,14,740004.1,3860.920306
lstcstai,D,3,100,1,224,224,224,1,10000,14,741372.06,1789.723112
lstcstai,D,3,100,1,550,550,550,1,10000,22,3397869.26,1933738.723
lstcstai,D,3,100,1,550,550,550,1,10000,26,4974744.08,1798683.139
lstcstai,D,3,100,1,550,550,550,1,10000,27,8704458.4,1131959.146
lstcstai,D,3,100,1,550,550,550,1,10000,32,7754638.78,1485816.105
lstcstai,D,3,100,1,550,550,550,1,10000,32,8533842.5,1501040.349
lstcstai,D,3,100,1,64,64,64,1,16,2,8222.96,1598.277585
lstcstai,D,3,100,1,64,64,64,1,16,4,7925.52,56.41072239
lstcstai,D,3,100,1,64,64,64,1,16,4,7982.28,36.06718176
lstcstai,D,3,100,1,64,64,64,1,16,3,7998.42,39.22809707
lstcstai,D,3,100,1,64,64,64,1,16,4,7989.02,41.76193961
lstcstai,D,3,100,1,500,500,500,1,16,21,3210018.82,1800078.592
lstcstai,D,3,100,1,500,500,500,1,16,25,2516354.4,887800.9044
lstcstai,D,3,100,1,500,500,500,1,16,24,3052449.64,1219267.518
lstcstai,D,3,100,1,500,500,500,1,16,28,4889559.5,631732.6424
lstcstai,D,3,100,1,500,500,500,1,16,28,5292071.34,959672.1953
lstcstai,D,3,100,1,1000,1000,1000,1,16,63,15421552.12,4601302.234
lstcstai,D,3,100,1,1000,1000,1000,1,16,41,21471729.52,14682557.07
lstcstai,D,3,100,1,1000,1000,1000,1,16,45,21076640.72,6011925.769
lstcstai,D,3,100,1,1000,1000,1000,1,16,45,26919931.34,9173671.198
lstcstai,D,3,100,1,1000,1000,1000,1,16,51,30635152.38,6403509.585
lstcstai,D,3,100,1,50,50,50,1,16,2,6640.42,1933.920134
lstcstai,D,3,100,1,50,50,50,1,16,4,6374.56,43.97643005
lstcstai,D,3,100,1,50,50,50,1,16,4,6396.06,25.51580687
lstcstai,D,3,100,1,50,50,50,1,16,3,6412.86,37.55476534
lstcstai,D,3,100,1,50,50,50,1,16,5,6424.66,59.29135181
lstcstai,D,3,100,1,288,288,288,1,16,14,1200880.06,2521.582538
lstcstai,D,3,100,1,288,288,288,1,16,19,1062070.32,294753.2184
lstcstai,D,3,100,1,288,288,288,1,16,18,1195765.28,1672.959701
lstcstai,D,3,100,1,288,288,288,1,16,18,1197203.1,1170.287302
lstcstai,D,3,100,1,288,288,288,1,16,16,764123.24,270430.2546
lstcstai,D,3,100,1,192,192,192,1,16,10,344270.46,1422.437067
lstcstai,D,3,100,1,192,192,192,1,16,12,348806.9,336.1968025
lstcstai,D,3,100,1,192,192,192,1,16,10,347305,5260.771845
lstcstai,D,3,100,1,192,192,192,1,16,10,350359.86,7633.598245
lstcstai,D,3,100,1,192,192,192,1,16,11,339357.36,394.0209517
lstcstai,D,3,100,1,160,160,160,1,16,7,111594.98,2630.247118
lstcstai,D,3,100,1,160,160,160,1,16,9,110937.84,493.388543
lstcstai,D,3,100,1,160,160,160,1,16,9,110340.5,324.7958282
lstcstai,D,3,100,1,160,160,160,1,16,9,110645.18,634.7797001
lstcstai,D,3,100,1,160,160,160,1,16,9,110666.24,256.9879032
lstcstai,D,3,100,1,350,350,350,1,16,14,1430751.24,855337.6734
lstcstai,D,3,100,1,350,350,350,1,16,21,1749606.96,582640.6418
lstcstai,D,3,100,1,350,350,350,1,16,22,1220520.06,843911.0823
lstcstai,D,3,100,1,350,350,350,1,16,19,1597522.76,670890.9256
lstcstai,D,3,100,1,350,350,350,1,16,19,1957540.46,620001.6916
lstcstai,D,3,100,1,96,96,96,1,16,4,23906.46,3119.379132
lstcstai,D,3,100,1,96,96,96,1,16,6,23405.22,72.24854047
lstcstai,D,3,100,1,96,96,96,1,16,6,25943.68,73.97200552
lstcstai,D,3,100,1,96,96,96,1,16,6,25954.56,57.45473349
lstcstai,D,3,100,1,96,96,96,1,16,6,25958.3,53.76030134
lstcstai,D,3,100,1,128,128,128,1,16,6,87344.98,1257.128036
lstcstai,D,3,100,1,128,128,128,1,16,9,87150.64,194.8314923
lstcstai,D,3,100,1,128,128,128,1,16,9,87182.6,210.9976303
lstcstai,D,3,100,1,128,128,128,1,16,8,87346.58,162.7857598
lstcstai,D,3,100,1,128,128,128,1,16,8,87200.38,235.9320148
lstcstai,D,3,100,1,150,150,150,1,16,7,70988.14,1726.616564
lstcstai,D,3,100,1,150,150,150,1,16,12,70495.2,189.7005008
lstcstai,D,3,100,1,150,150,150,1,16,10,70473.64,181.4200386
lstcstai,D,3,100,1,150,150,150,1,16,8,70411.24,170.2256808
lstcstai,D,3,100,1,150,150,150,1,16,9,70498.26,185.0839604
lstcstai,D,3,100,1,250,250,250,1,16,10,924711.82,10803.02828
lstcstai,D,3,100,1,250,250,250,1,16,14,930191.22,1567.586582
lstcstai,D,3,100,1,250,250,250,1,16,16,498728.2,329759.222
lstcstai,D,3,100,1,250,250,250,1,16,46,973886.16,5476.278749
lstcstai,D,3,100,1,250,250,250,1,16,15,954388.96,4432.077783
lstcstai,D,3,100,1,300,300,300,1,16,12,1239633.16,6299.083544
lstcstai,D,3,100,1,300,300,300,1,16,18,1141858.88,200646.9298
lstcstai,D,3,100,1,300,300,300,1,16,18,1235972.06,3448.045634
lstcstai,D,3,100,1,300,300,300,1,16,17,1241847.04,2621.062654
lstcstai,D,3,100,1,300,300,300,1,16,17,666907.3,305261.56
lstcstai,D,3,100,1,600,600,600,1,16,48,3963585.4,2333104.778
lstcstai,D,3,100,1,600,600,600,1,16,34,5595131.52,3063300.161
lstcstai,D,3,100,1,600,600,600,1,16,35,8984347.9,3700727.314
lstcstai,D,3,100,1,600,600,600,1,16,29,11278154.46,396902.0754
lstcstai,D,3,100,1,600,600,600,1,16,33,8044301.1,1331515.868
lstcstai,D,3,100,1,800,800,800,1,16,62,10948576.68,3567649.449
lstcstai,D,3,100,1,800,800,800,1,16,35,21659887.1,10581410.51
