algorithm,precision,dims,iterations,s,nx,ny,nz,cores_division,substrate_step,init_time,time,std_dev
lstmfpabi,S,3,100,1,500,500,500,"1,56,2",1,684,4722482.72,292443.351
lstmfpabi,S,3,100,1,1000,1000,1000,"1,56,2",1,758,12496711.36,3795242.368
lstmfpabi,S,3,100,1,1000,1000,1000,"1,56,2",1,577,15743495.26,4074114.681
lstmfpabi,S,3,100,1,1000,1000,1000,"1,56,2",1,321,24315682.9,3088226.311
lstmfpabi,S,3,100,1,1000,1000,1000,"1,56,2",1,245,35551462.28,2282600.319
lstmfpabi,S,3,100,1,1000,1000,1000,"1,56,2",1,314,36827800.16,28573.45075
lstmfpabi,S,3,100,1,288,288,288,"1,56,2",1,2479,1906657.54,8829.951769
lstmfpabi,S,3,100,1,288,288,288,"1,56,2",1,148,1576438.92,71317.28857
lstmfpabi,S,3,100,1,288,288,288,"1,56,2",1,285,1661815.9,50954.59064
lstmfpabi,S,3,100,1,288,288,288,"1,56,2",1,255,1677063.16,26364.12991
lstmfpabi,S,3,100,1,288,288,288,"1,56,2",1,135,1633555.84,92306.52113
lstmfpabi,S,3,100,1,192,192,192,"1,56,2",1,98,1043832.32,1738.730588
lstmfpabi,S,3,100,1,192,192,192,"1,56,2",1,235,1030918.34,603.2676557
lstmfpabi,S,3,100,1,192,192,192,"1,56,2",1,748,1052422.26,10130.71805
lstmfpabi,S,3,100,1,192,192,192,"1,56,2",1,489,991783.7,1149.54795
lstmfpabi,S,3,100,1,192,192,192,"1,56,2",1,452,971931.82,14996.40062
lstmfpabi,S,3,100,1,160,160,160,"1,56,2",1,105,958956.16,4524.599197
lstmfpabi,S,3,100,1,160,160,160,"1,56,2",1,283,933476.42,785.4963804
lstmfpabi,S,3,100,1,160,160,160,"1,56,2",1,291,965642.96,12801.88521
lstmfpabi,S,3,100,1,160,160,160,"1,56,2",1,994,944897.98,7305.309375
lstmfpabi,S,3,100,1,160,160,160,"1,56,2",1,243,913464.4,973.2181462
lstmfpabi,S,3,100,1,350,350,350,"1,56,2",1,131,2584067.56,178368.0111
lstmfpabi,S,3,100,1,350,350,350,"1,56,2",1,311,2482156.6,144068.1903
lstmfpabi,S,3,100,1,350,350,350,"1,56,2",1,364,2340117.32,6670.271462
lstmfpabi,S,3,100,1,350,350,350,"1,56,2",1,188,2106644.14,233849.1177
lstmfpabi,S,3,100,1,350,350,350,"1,56,2",1,420,2378581.72,7289.785086
lstmfpabi,S,3,100,1,128,128,128,"1,56,2",1,104,704575.54,5171.87836
lstmfpabi,S,3,100,1,128,128,128,"1,56,2",1,243,697075.06,463.6835736
lstmfpabi,S,3,100,1,128,128,128,"1,56,2",1,210,708425.74,1066.708391
lstmfpabi,S,3,100,1,128,128,128,"1,56,2",1,224,696956.76,1937.419671
lstmfpabi,S,3,100,1,128,128,128,"1,56,2",1,1195,696910.78,806.4575696
lstmfpabi,S,3,100,1,150,150,150,"1,56,2",1,132,860069.16,3896.327165
lstmfpabi,S,3,100,1,150,150,150,"1,56,2",1,290,868702.22,2347.084637
lstmfpabi,S,3,100,1,150,150,150,"1,56,2",1,251,880683.24,2546.67938
lstmfpabi,S,3,100,1,150,150,150,"1,56,2",1,535,871496.12,2345.228131
lstmfpabi,S,3,100,1,150,150,150,"1,56,2",1,358,848733.22,870.0104204
lstmfpabi,S,3,100,1,250,250,250,"1,56,2",1,114,1603071.56,5348.20033
lstmfpabi,S,3,100,1,250,250,250,"1,56,2",1,147,1324248.48,104466.5448
lstmfpabi,S,3,100,1,250,250,250,"1,56,2",1,260,1459916.28,1036.351138
lstmfpabi,S,3,100,1,250,250,250,"1,56,2",1,132,1363047.52,120266.8871
lstmfpabi,S,3,100,1,250,250,250,"1,56,2",1,330,1482346.8,1834.32128
lstmfpabi,S,3,100,1,300,300,300,"1,56,2",1,132,1858688.7,3911.098082
lstmfpabi,S,3,100,1,300,300,300,"1,56,2",1,142,1721208.6,71568.20956
lstmfpabi,S,3,100,1,300,300,300,"1,56,2",1,147,1688654.96,77387.58122
lstmfpabi,S,3,100,1,300,300,300,"1,56,2",1,141,1879569,3852.188609
lstmfpabi,S,3,100,1,300,300,300,"1,56,2",1,148,1807112.34,112319.9315
lstmfpabi,S,3,100,1,600,600,600,"1,56,2",1,140,5494169.42,939607.8918
lstmfpabi,S,3,100,1,600,600,600,"1,56,2",1,329,5976788.48,389860.2121
lstmfpabi,S,3,100,1,600,600,600,"1,56,2",1,327,5968147.76,506959.4424
lstmfpabi,S,3,100,1,600,600,600,"1,56,2",1,278,5606654.46,557984.2432
lstmfpabi,S,3,100,1,600,600,600,"1,56,2",1,369,6130817.72,727252.3839
lstmfpabi,S,3,100,1,800,800,800,"1,56,2",1,293,7772782.4,1846293.727
lstmfpabi,S,3,100,1,800,800,800,"1,56,2",1,359,7039264.3,2061548.984
lstmfpabi,S,3,100,1,800,800,800,"1,56,2",1,328,11566427.6,1395049.639
lstmfpabi,S,3,100,1,800,800,800,"1,56,2",1,287,14813647.4,954532.672
lstmfpabi,S,3,100,1,800,800,800,"1,56,2",1,331,16768669.22,244679.2783
lstmfpabi,S,3,100,1,200,200,200,"1,56,2",1,133,1058328.08,3712.41621
lstmfpabi,S,3,100,1,200,200,200,"1,56,2",1,944,1072420.52,4849.306595
lstmfpabi,S,3,100,1,200,200,200,"1,56,2",1,767,1071028.5,13920.90925
lstmfpabi,S,3,100,1,200,200,200,"1,56,2",1,475,1042849.58,751.5316118
lstmfpabi,S,3,100,1,200,200,200,"1,56,2",1,430,1015989.12,4813.02907
lstmfpabi,S,3,100,1,450,450,450,"1,56,2",1,168,3144730.66,164551.8545
lstmfpabi,S,3,100,1,450,450,450,"1,56,2",1,458,2943093.22,272332.4923
lstmfpabi,S,3,100,1,450,450,450,"1,56,2",1,347,2934707.42,351971.3582
lstmfpabi,S,3,100,1,450,450,450,"1,56,2",1,318,3362023.12,345417.99
lstmfpabi,S,3,100,1,450,450,450,"1,56,2",1,156,3288448.36,2970.499492
lstmfpabi,S,3,100,1,256,256,256,"1,56,2",1,121,1486850.82,4162.453703
lstmfpabi,S,3,100,1,256,256,256,"1,56,2",1,172,1436651.64,40665.36563
lstmfpabi,S,3,100,1,256,256,256,"1,56,2",1,271,1503755.38,1515.343867
lstmfpabi,S,3,100,1,256,256,256,"1,56,2",1,143,1361482.44,31015.54772
lstmfpabi,S,3,100,1,256,256,256,"1,56,2",1,298,1402299.4,1362.444215
lstmfpabi,S,3,100,1,400,400,400,"1,56,2",1,114,2976791.6,240433.1871
lstmfpabi,S,3,100,1,400,400,400,"1,56,2",1,154,2827707.96,282220.6336
lstmfpabi,S,3,100,1,400,400,400,"1,56,2",1,154,2636140.96,244566.0858
lstmfpabi,S,3,100,1,400,400,400,"1,56,2",1,181,2932071.94,3493.550157
lstmfpabi,S,3,100,1,400,400,400,"1,56,2",1,255,2499029.06,176080.8376
lstmfpabi,S,3,100,1,224,224,224,"1,56,2",1,112,1093217.84,1340.926909
lstmfpabi,S,3,100,1,224,224,224,"1,56,2",1,118,1150740.42,22616.25086
lstmfpabi,S,3,100,1,224,224,224,"1,56,2",1,127,1137324.24,3523.239348
lstmfpabi,S,3,100,1,224,224,224,"1,56,2",1,124,1123837.9,1990.606342
lstmfpabi,S,3,100,1,224,224,224,"1,56,2",1,132,1096155.72,23526.05187
lstmfpabi,S,3,100,1,550,550,550,"1,56,2",1,146,4892828.16,680498.7299
lstmfpabi,S,3,100,1,550,550,550,"1,56,2",1,148,4904201.3,243274.8136
lstmfpabi,S,3,100,1,550,550,550,"1,56,2",1,208,4967564.78,421628.2123
lstmfpabi,S,3,100,1,550,550,550,"1,56,2",1,143,4979747.4,149491.9167
lstmfpabi,S,3,100,1,550,550,550,"1,56,2",1,137,5631081.78,162067.3841
lstmfpabi,S,3,100,1,64,64,64,"1,14,8",1,110,22910.78,889.6121917
lstmfpabi,S,3,100,1,64,64,64,"1,14,8",1,205,22545.48,94.84687449
lstmfpabi,S,3,100,1,64,64,64,"1,14,8",1,168,22591.22,65.88453233
lstmfpabi,S,3,100,1,64,64,64,"1,14,8",1,144,22400.2,77.90558388
lstmfpabi,S,3,100,1,64,64,64,"1,14,8",1,151,22646.44,61.01414918
lstmfpabi,S,3,100,1,500,500,500,"1,14,8",1,128,3656936.84,1693154.803
lstmfpabi,S,3,100,1,500,500,500,"1,14,8",1,265,3065401.06,1217766.091
lstmfpabi,S,3,100,1,500,500,500,"1,14,8",1,329,2159869.66,1329005.661
lstmfpabi,S,3,100,1,500,500,500,"1,14,8",1,323,3637640.66,1656567.858
lstmfpabi,S,3,100,1,500,500,500,"1,14,8",1,306,5061583.34,44939.39324
lstmfpabi,S,3,100,1,1000,1000,1000,"1,14,8",1,283,8413358.5,5571260.767
lstmfpabi,S,3,100,1,1000,1000,1000,"1,14,8",1,316,11648244.94,8204977.045
lstmfpabi,S,3,100,1,1000,1000,1000,"1,14,8",1,282,26823044.6,3037535.468
lstmfpabi,S,3,100,1,1000,1000,1000,"1,14,8",1,269,32847483.74,5189925.362
lstmfpabi,S,3,100,1,1000,1000,1000,"1,14,8",1,309,35420321.7,120804.7052
lstmfpabi,S,3,100,1,50,50,50,"1,14,8",1,112,19679,703.9906249
lstmfpabi,S,3,100,1,50,50,50,"1,14,8",1,267,19317.62,72.89990123
lstmfpabi,S,3,100,1,50,50,50,"1,14,8",1,186,19462.9,67.45050037
lstmfpabi,S,3,100,1,50,50,50,"1,14,8",1,157,19296.1,64.86270115
lstmfpabi,S,3,100,1,50,50,50,"1,14,8",1,160,19651.76,63.60049056
lstmfpabi,S,3,100,1,288,288,288,"1,14,8",1,121,983760.52,15881.33561
lstmfpabi,S,3,100,1,288,288,288,"1,14,8",1,130,969391.8,13811.82513
lstmfpabi,S,3,100,1,288,288,288,"1,14,8",1,128,468037.88,286365.8033
lstmfpabi,S,3,100,1,288,288,288,"1,14,8",1,250,933582.06,15772.13228
lstmfpabi,S,3,100,1,288,288,288,"1,14,8",1,149,933529.2,15360.25071
lstmfpabi,S,3,100,1,192,192,192,"1,14,8",1,110,111857.2,1986.219142
lstmfpabi,S,3,100,1,192,192,192,"1,14,8",1,389,112827.84,330.8295851
lstmfpabi,S,3,100,1,192,192,192,"1,14,8",1,279,112071.08,1015.210773
lstmfpabi,S,3,100,1,192,192,192,"1,14,8",1,288,112866.08,576.0437081
lstmfpabi,S,3,100,1,192,192,192,"1,14,8",1,248,112012.42,428.6216089
lstmfpabi,S,3,100,1,160,160,160,"1,14,8",1,111,79349.9,1563.949389
lstmfpabi,S,3,100,1,160,160,160,"1,14,8",1,461,101119.4,198.164679
lstmfpabi,S,3,100,1,160,160,160,"1,14,8",1,271,101101.74,147.2566209
lstmfpabi,S,3,100,1,160,160,160,"1,14,8",1,1163,100797.88,207.7069705
lstmfpabi,S,3,100,1,160,160,160,"1,14,8",1,134,100750.88,169.3415058
lstmfpabi,S,3,100,1,350,350,350,"1,14,8",1,716,1965918.98,27756.6534
lstmfpabi,S,3,100,1,96,96,96,"1,14,8",1,141,44366.04,1285.40697
lstmfpabi,S,3,100,1,96,96,96,"1,14,8",1,427,48719.34,308.0014032
lstmfpabi,S,3,100,1,96,96,96,"1,14,8",1,228,45458.08,108.5284921
lstmfpabi,S,3,100,1,96,96,96,"1,14,8",1,209,48408.68,109.4176293
lstmfpabi,S,3,100,1,96,96,96,"1,14,8",1,215,48288.02,87.82425405
lstmfpabi,S,3,100,1,128,128,128,"1,14,8",1,106,61460.92,1234.184992
lstmfpabi,S,3,100,1,128,128,128,"1,14,8",1,202,60394.42,162.3921291
lstmfpabi,S,3,100,1,128,128,128,"1,14,8",1,177,60090.24,131.8647125
lstmfpabi,S,3,100,1,128,128,128,"1,14,8",1,169,61007.88,328.4441286
lstmfpabi,S,3,100,1,128,128,128,"1,14,8",1,220,61412.6,170.3467053
lstmfpabi,S,3,100,1,150,150,150,"1,14,8",1,109,97062,2639.661743
lstmfpabi,S,3,100,1,150,150,150,"1,14,8",1,280,97892.24,2202.947267
lstmfpabi,S,3,100,1,150,150,150,"1,14,8",1,336,97439.48,2304.151438
lstmfpabi,S,3,100,1,150,150,150,"1,14,8",1,197,116501.28,412.8399225
lstmfpabi,S,3,100,1,150,150,150,"1,14,8",1,272,116111.94,184.9708528
lstmfpabi,S,3,100,1,250,250,250,"1,14,8",1,119,591492.68,6589.085604
lstmfpabi,S,3,100,1,250,250,250,"1,14,8",1,123,598968.86,9829.851059
lstmfpabi,S,3,100,1,250,250,250,"1,14,8",1,120,597393.3,4540.857145
lstmfpabi,S,3,100,1,300,300,300,"1,14,8",1,116,1204921.82,6535.372194
lstmfpabi,S,3,100,1,300,300,300,"1,14,8",1,579,1062793.62,323440.1392
lstmfpabi,S,3,100,1,600,600,600,"1,14,8",1,194,3596207.18,2533367.405
lstmfpabi,S,3,100,1,600,600,600,"1,14,8",1,231,3388435,2144484.624
lstmfpabi,S,3,100,1,600,600,600,"1,14,8",1,297,3187348.64,2295311.936
lstmfpabi,S,3,100,1,600,600,600,"1,14,8",1,269,5382683.8,2740000.49
lstmfpabi,S,3,100,1,600,600,600,"1,14,8",1,331,8211838.76,99624.7572
lstmfpabi,S,3,100,1,800,800,800,"1,14,8",1,188,4828841.36,2772400.583
lstmfpabi,S,3,100,1,800,800,800,"1,14,8",1,339,4139138.36,2880070.764
lstmfpabi,S,3,100,1,800,800,800,"1,14,8",1,298,7866297.56,4180508.43
lstmfpabi,S,3,100,1,800,800,800,"1,14,8",1,284,14852589.66,2112586.917
lstmfpabi,S,3,100,1,800,800,800,"1,14,8",1,306,16937203.9,1185089.353
lstmfpabi,S,3,100,1,200,200,200,"1,14,8",1,107,123582.22,1960.889077
lstmfpabi,S,3,100,1,200,200,200,"1,14,8",1,375,124189.08,294.4735533
lstmfpabi,S,3,100,1,200,200,200,"1,14,8",1,277,124643.86,349.788165
lstmfpabi,S,3,100,1,200,200,200,"1,14,8",1,340,123686.56,227.1530022
lstmfpabi,S,3,100,1,200,200,200,"1,14,8",1,772,123793.98,262.5899077
lstmfpabi,S,3,100,1,100,100,100,"1,14,8",1,107,51476.7,864.3762664
lstmfpabi,S,3,100,1,100,100,100,"1,14,8",1,326,54388.08,128.923053
lstmfpabi,S,3,100,1,100,100,100,"1,14,8",1,161,51701.7,80.16938318
lstmfpabi,S,3,100,1,100,100,100,"1,14,8",1,197,54145.84,397.6888412
lstmfpabi,S,3,100,1,100,100,100,"1,14,8",1,181,54973.44,598.3481983
lstmfpabi,S,3,100,1,450,450,450,"1,14,8",1,149,2329797.4,1529282.096
lstmfpabi,S,3,100,1,450,450,450,"1,14,8",1,409,1856453.18,1478531.008
lstmfpabi,S,3,100,1,450,450,450,"1,14,8",1,341,2416294.9,1334071.168
lstmfpabi,S,3,100,1,450,450,450,"1,14,8",1,282,2605659.92,1391089.988
lstmfpabi,S,3,100,1,450,450,450,"1,14,8",1,392,3801465.82,36046.52834
lstmfpabi,S,3,100,1,256,256,256,"1,14,8",1,108,659542.06,5310.168869
lstmfpabi,S,3,100,1,256,256,256,"1,14,8",1,121,677582.1,10748.15315
lstmfpabi,S,3,100,1,256,256,256,"1,14,8",1,129,658169.48,14354.0641
lstmfpabi,S,3,100,1,256,256,256,"1,14,8",1,190,407909,136882.4139
lstmfpabi,S,3,100,1,256,256,256,"1,14,8",1,283,608354.5,11475.00242
lstmfpabi,S,3,100,1,400,400,400,"1,14,8",1,149,2394830.36,799681.4209
lstmfpabi,S,3,100,1,400,400,400,"1,14,8",1,209,2263265.46,760094.6363
lstmfpabi,S,3,100,1,400,400,400,"1,14,8",1,165,2174173.16,733119.9464
lstmfpabi,S,3,100,1,224,224,224,"1,14,8",1,110,256411.7,2998.578178
lstmfpabi,S,3,100,1,224,224,224,"1,14,8",1,130,264305.46,600.0734358
lstmfpabi,S,3,100,1,224,224,224,"1,14,8",1,132,260896.52,1532.679748
lstmfpabi,S,3,100,1,224,224,224,"1,14,8",1,177,261779.18,531.1935124
lstmfpabi,S,3,100,1,224,224,224,"1,14,8",1,171,261944.58,1098.507262
lstmfpabi,S,3,100,1,550,550,550,"1,14,8",1,128,3205031.74,2027112.348
lstmfpabi,S,3,100,1,550,550,550,"1,14,8",1,420,4029733.94,2426603.132
lstmfpabi,S,3,100,1,550,550,550,"1,14,8",1,177,4529141.76,2459115.69
lstmfpabi,S,3,100,1,550,550,550,"1,14,8",1,226,6559980.2,43308.80521
lstmfpabi,S,3,100,1,550,550,550,"1,14,8",1,227,3458385.44,2195948.875
lstmfpabi,S,3,100,1,64,64,64,"1,4,28",1,102,7560.96,588.5714217
lstmfpabi,S,3,100,1,64,64,64,"1,4,28",1,214,7653.2,84.49118297
lstmfpabi,S,3,100,1,64,64,64,"1,4,28",1,213,7682.52,69.71835913
lstmfpabi,S,3,100,1,64,64,64,"1,4,28",1,177,7835.28,76.18819856
lstmfpabi,S,3,100,1,64,64,64,"1,4,28",1,179,7732.86,61.78155388
lstmfpabi,S,3,100,1,500,500,500,"1,4,28",1,133,2288979.84,1662373.008
lstmfpabi,S,3,100,1,500,500,500,"1,4,28",1,327,2139840.62,1340033.951
lstmfpabi,S,3,100,1,500,500,500,"1,4,28",1,326,1654931.4,1233274.882
lstmfpabi,S,3,100,1,500,500,500,"1,4,28",1,232,2042701.56,1604104.072
lstmfpabi,S,3,100,1,500,500,500,"1,4,28",1,352,1991740.78,1694044.963
lstmfpabi,S,3,100,1,1000,1000,1000,"1,4,28",1,404,8177774,5947787.072
lstmfpabi,S,3,100,1,1000,1000,1000,"1,4,28",1,386,15687964.88,3356010.582
lstmfpabi,S,3,100,1,1000,1000,1000,"1,4,28",1,305,28594437.94,4352029.913
lstmfpabi,S,3,100,1,1000,1000,1000,"1,4,28",1,250,22605430.94,2087936.163
lstmfpabi,S,3,100,1,1000,1000,1000,"1,4,28",1,299,15752467.36,6669276.985
lstmfpabi,S,3,100,1,50,50,50,"1,4,28",1,116,6267.78,609.0703831
lstmfpabi,S,3,100,1,50,50,50,"1,4,28",1,174,6222.64,43.28637661
lstmfpabi,S,3,100,1,50,50,50,"1,4,28",1,149,6036.12,29.16960061
lstmfpabi,S,3,100,1,50,50,50,"1,4,28",1,180,6031.74,58.36190881
lstmfpabi,S,3,100,1,50,50,50,"1,4,28",1,179,6167.56,28.53640482
lstmfpabi,S,3,100,1,192,192,192,"1,4,28",1,109,45667.34,1775.345821
lstmfpabi,S,3,100,1,192,192,192,"1,4,28",1,384,46073.48,261.3205878
lstmfpabi,S,3,100,1,192,192,192,"1,4,28",1,154,45806.04,200.2573305
lstmfpabi,S,3,100,1,192,192,192,"1,4,28",1,955,45891.6,206.406589
lstmfpabi,S,3,100,1,192,192,192,"1,4,28",1,121,45990.52,224.5336714
lstmfpabi,S,3,100,1,160,160,160,"1,4,28",1,141,40545.24,1266.441496
lstmfpabi,S,3,100,1,160,160,160,"1,4,28",1,214,42063.76,1197.082212
lstmfpabi,S,3,100,1,160,160,160,"1,4,28",1,1207,41627.16,175.4040319
lstmfpabi,S,3,100,1,160,160,160,"1,4,28",1,145,41815.88,166.7435924
lstmfpabi,S,3,100,1,160,160,160,"1,4,28",1,143,41732.8,211.7455076
lstmfpabi,S,3,100,1,350,350,350,"1,4,28",1,117,1504092.56,9865.921141
lstmfpabi,S,3,100,1,350,350,350,"1,4,28",1,145,904343.96,564817.1848
lstmfpabi,S,3,100,1,350,350,350,"1,4,28",1,174,1482224.42,2618.167322
lstmfpabi,S,3,100,1,350,350,350,"1,4,28",1,148,1367928.3,325048.6758
lstmfpabi,S,3,100,1,350,350,350,"1,4,28",1,182,1478701.18,3655.136866
lstmfpabi,S,3,100,1,96,96,96,"1,4,28",1,119,16719.82,847.7974685
lstmfpabi,S,3,100,1,96,96,96,"1,4,28",1,185,16993.58,143.4068464
lstmfpabi,S,3,100,1,96,96,96,"1,4,28",1,150,16934.98,42.87679559
lstmfpabi,S,3,100,1,96,96,96,"1,4,28",1,176,16832.86,96.6260855
lstmfpabi,S,3,100,1,96,96,96,"1,4,28",1,176,17066.86,112.1534681
lstmfpabi,S,3,100,1,128,128,128,"1,4,28",1,106,28514.36,1227.730341
lstmfpabi,S,3,100,1,128,128,128,"1,4,28",1,190,28877.06,78.33145218
lstmfpabi,S,3,100,1,128,128,128,"1,4,28",1,181,28496.76,157.8497463
lstmfpabi,S,3,100,1,128,128,128,"1,4,28",1,1039,28431.96,84.56877911
lstmfpabi,S,3,100,1,128,128,128,"1,4,28",1,114,29053.52,85.74875859
lstmfpabi,S,3,100,1,150,150,150,"1,4,28",1,95,36216.8,1135.767212
lstmfpabi,S,3,100,1,150,150,150,"1,4,28",1,377,36290.54,109.4294677
lstmfpabi,S,3,100,1,150,150,150,"1,4,28",1,209,36673.98,617.4962507
lstmfpabi,S,3,100,1,150,150,150,"1,4,28",1,233,36233.74,96.70652718
lstmfpabi,S,3,100,1,150,150,150,"1,4,28",1,198,36144.5,82.21076572
lstmfpabi,S,3,100,1,250,250,250,"1,4,28",1,109,571684.86,7406.626698
lstmfpabi,S,3,100,1,250,250,250,"1,4,28",1,119,578297.58,3791.293727
lstmfpabi,S,3,100,1,250,250,250,"1,4,28",1,127,563996.86,3578.006786
lstmfpabi,S,3,100,1,250,250,250,"1,4,28",1,127,571065.62,3050.988449
lstmfpabi,S,3,100,1,250,250,250,"1,4,28",1,121,310007.1,210584.318
lstmfpabi,S,3,100,1,300,300,300,"1,4,28",1,126,978722.58,7586.066686
lstmfpabi,S,3,100,1,300,300,300,"1,4,28",1,147,978283.64,10060.06192
lstmfpabi,S,3,100,1,300,300,300,"1,4,28",1,146,412254.88,323114.3175
lstmfpabi,S,3,100,1,300,300,300,"1,4,28",1,124,969299.94,4037.899704
lstmfpabi,S,3,100,1,300,300,300,"1,4,28",1,267,967727,1357.96053
lstmfpabi,S,3,100,1,600,600,600,"1,4,28",1,136,2705818.74,2175482.809
lstmfpabi,S,3,100,1,600,600,600,"1,4,28",1,268,1778262,1253469.736
lstmfpabi,S,3,100,1,600,600,600,"1,4,28",1,291,2520416.02,1286529.33
lstmfpabi,S,3,100,1,600,600,600,"1,4,28",1,319,1986446.72,1775220.448
lstmfpabi,S,3,100,1,600,600,600,"1,4,28",1,320,5940242.4,1159540.078
lstmfpabi,S,3,100,1,800,800,800,"1,4,28",1,353,5359773.62,3707192.414
lstmfpabi,S,3,100,1,800,800,800,"1,4,28",1,353,5644835.42,2990491.285
lstmfpabi,S,3,100,1,800,800,800,"1,4,28",1,260,14873337.36,1385272.613
lstmfpabi,S,3,100,1,800,800,800,"1,4,28",1,307,14717821.7,3006256.789
lstmfpabi,S,3,100,1,800,800,800,"1,4,28",1,325,17468041.18,1109485.084
lstmfpabi,S,3,100,1,200,200,200,"1,4,28",1,107,56627.98,1779.121935
lstmfpabi,S,3,100,1,200,200,200,"1,4,28",1,326,56815.46,262.5233864
lstmfpabi,S,3,100,1,200,200,200,"1,4,28",1,236,56840.72,259.5259555
lstmfpabi,S,3,100,1,200,200,200,"1,4,28",1,968,57262.38,260.7818928
lstmfpabi,S,3,100,1,200,200,200,"1,4,28",1,139,56744.62,212.4161849
lstmfpabi,S,3,100,1,100,100,100,"1,4,28",1,97,20311.08,535.915771
lstmfpabi,S,3,100,1,100,100,100,"1,4,28",1,256,20561.52,285.5605883
lstmfpabi,S,3,100,1,100,100,100,"1,4,28",1,244,20894.5,537.4490953
lstmfpabi,S,3,100,1,100,100,100,"1,4,28",1,189,20881.18,35.28098071
lstmfpabi,S,3,100,1,100,100,100,"1,4,28",1,214,20873.46,45.20584475
lstmfpabi,S,3,100,1,450,450,450,"1,4,28",1,123,2337561.84,1195086.846
lstmfpabi,S,3,100,1,450,450,450,"1,4,28",1,286,1749451.14,1279373.901
lstmfpabi,S,3,100,1,450,450,450,"1,4,28",1,264,1689473.54,1256572.843
lstmfpabi,S,3,100,1,450,450,450,"1,4,28",1,497,2682574.58,1170069.502
lstmfpabi,S,3,100,1,450,450,450,"1,4,28",1,280,3258334.02,24953.59058
lstmfpabi,S,3,100,1,256,256,256,"1,4,28",1,118,660617.84,12241.65504
lstmfpabi,S,3,100,1,256,256,256,"1,4,28",1,136,643454.16,13718.81453
lstmfpabi,S,3,100,1,256,256,256,"1,4,28",1,129,655770.34,18665.55
lstmfpabi,S,3,100,1,224,224,224,"1,4,28",1,115,398580.84,4541.018909
lstmfpabi,S,3,100,1,224,224,224,"1,4,28",1,132,397899.6,875.591206
lstmfpabi,S,3,100,1,224,224,224,"1,4,28",1,126,399736.2,1290.350387
lstmfpabi,S,3,100,1,224,224,224,"1,4,28",1,141,399293.86,590.6702637
lstmfpabi,S,3,100,1,224,224,224,"1,4,28",1,128,400644.6,666.8994527
lstmfpabi,S,3,100,1,550,550,550,"1,4,28",1,134,2549669.82,1866228.738
lstmfpabi,S,3,100,1,550,550,550,"1,4,28",1,302,1769407.68,1267316.234
lstmfpabi,S,3,100,1,550,550,550,"1,4,28",1,359,2109865.46,1661377.027
lstmfpabi,S,3,100,1,550,550,550,"1,4,28",1,342,2716357.96,2141487.856
lstmfpabi,S,3,100,1,550,550,550,"1,4,28",1,269,3440183.66,2263215.047
lstmfpabi,S,3,100,1,64,64,64,"1,16,7",1,105,27763.78,1002.661404
lstmfpabi,S,3,100,1,64,64,64,"1,16,7",1,152,27075.04,137.6709061
lstmfpabi,S,3,100,1,64,64,64,"1,16,7",1,185,27566.02,69.59899137
lstmfpabi,S,3,100,1,64,64,64,"1,16,7",1,225,26819.46,72.7808244
lstmfpabi,S,3,100,1,64,64,64,"1,16,7",1,171,26926.74,66.23437476
lstmfpabi,S,3,100,1,500,500,500,"1,16,7",1,130,2941824.78,1509763.768
lstmfpabi,S,3,100,1,500,500,500,"1,16,7",1,292,1605109.62,831664.1402
lstmfpabi,S,3,100,1,500,500,500,"1,16,7",1,323,2662287.76,1845620.218
lstmfpabi,S,3,100,1,500,500,500,"1,16,7",1,305,4653048.12,1321309.136
lstmfpabi,S,3,100,1,500,500,500,"1,16,7",1,272,5096744.04,36549.44705
lstmfpabi,S,3,100,1,1000,1000,1000,"1,16,7",1,387,8073873.44,3932845.584
lstmfpabi,S,3,100,1,1000,1000,1000,"1,16,7",1,529,9724686.44,1967868.739
lstmfpabi,S,3,100,1,1000,1000,1000,"1,16,7",1,314,21322943.88,1452862.165
lstmfpabi,S,3,100,1,1000,1000,1000,"1,16,7",1,255,18354393.32,639576.7225
lstmfpabi,S,3,100,1,1000,1000,1000,"1,16,7",1,331,23449943,5999835.953
lstmfpabi,S,3,100,1,50,50,50,"1,16,7",1,116,26623.46,677.3174502
lstmfpabi,S,3,100,1,50,50,50,"1,16,7",1,397,25578.86,100.1874264
lstmfpabi,S,3,100,1,50,50,50,"1,16,7",1,161,26507.1,70.20690849
lstmfpabi,S,3,100,1,50,50,50,"1,16,7",1,153,25038.98,121.0070229
lstmfpabi,S,3,100,1,50,50,50,"1,16,7",1,159,25571.68,131.5632836
lstmfpabi,S,3,100,1,288,288,288,"1,16,7",1,114,901689.78,7157.735436
lstmfpabi,S,3,100,1,288,288,288,"1,16,7",1,127,893914.8,1798.344706
lstmfpabi,S,3,100,1,288,288,288,"1,16,7",1,139,621639.04,249556.2985
lstmfpabi,S,3,100,1,288,288,288,"1,16,7",1,270,844356.44,4787.634736
lstmfpabi,S,3,100,1,288,288,288,"1,16,7",1,132,837089.92,3193.004296
lstmfpabi,S,3,100,1,192,192,192,"1,16,7",1,106,116526.44,1833.899683
lstmfpabi,S,3,100,1,192,192,192,"1,16,7",1,299,117641.06,285.7978593
lstmfpabi,S,3,100,1,192,192,192,"1,16,7",1,227,114699.84,262.5018369
lstmfpabi,S,3,100,1,192,192,192,"1,16,7",1,297,114118.6,319.2187964
