algorithm,precision,dims,iterations,s,nx,ny,nz,cores_division,substrate_step,init_time,time,std_dev
lstmfpai,S,3,100,1,600,600,600,"1,1,112",1,144,1834839.4,1170486.272
lstmfpai,S,3,100,1,600,600,600,"1,1,112",1,189,3170189.78,2780965.04
lstmfpai,S,3,100,1,800,800,800,"1,1,112",1,239,4564071.16,4190107.089
lstmfpai,S,3,100,1,800,800,800,"1,1,112",1,162,4164714.28,2958598.741
lstmfpai,S,3,100,1,800,800,800,"1,1,112",1,309,5862659.74,5757245.303
lstmfpai,S,3,100,1,800,800,800,"1,1,112",1,152,11890647.56,6185795.986
lstmfpai,S,3,100,1,800,800,800,"1,1,112",1,213,17736021.08,940669.5287
lstmfpai,S,3,100,1,200,200,200,"1,1,112",1,107,127094.96,2801.54421
lstmfpai,S,3,100,1,200,200,200,"1,1,112",1,242,128672.2,771.7426514
lstmfpai,S,3,100,1,200,200,200,"1,1,112",1,265,127859.98,1038.644376
lstmfpai,S,3,100,1,200,200,200,"1,1,112",1,228,128955.58,264.5112542
lstmfpai,S,3,100,1,200,200,200,"1,1,112",1,240,129053.38,220.0791576
lstmfpai,S,3,100,1,450,450,450,"1,1,112",1,110,2692399.12,834987.9489
lstmfpai,S,3,100,1,450,450,450,"1,1,112",1,142,2077929.6,1263059.061
lstmfpai,S,3,100,1,450,450,450,"1,1,112",1,145,2846180.86,895596.3565
lstmfpai,S,3,100,1,450,450,450,"1,1,112",1,121,3339089,26807.8177
lstmfpai,S,3,100,1,450,450,450,"1,1,112",1,118,3297972.04,158676.3531
lstmfpai,S,3,100,1,256,256,256,"1,1,112",1,105,478711.62,5426.974593
lstmfpai,S,3,100,1,256,256,256,"1,1,112",1,133,468148.18,674.7285585
lstmfpai,S,3,100,1,256,256,256,"1,1,112",1,131,481810.56,1779.562397
lstmfpai,S,3,100,1,256,256,256,"1,1,112",1,182,471152.98,519.8249124
lstmfpai,S,3,100,1,256,256,256,"1,1,112",1,120,404318.76,95474.23814
lstmfpai,S,3,100,1,400,400,400,"1,1,112",1,110,2214842.32,194595.6664
lstmfpai,S,3,100,1,400,400,400,"1,1,112",1,147,2239447.28,2374.509432
lstmfpai,S,3,100,1,400,400,400,"1,1,112",1,153,987979.16,413692.5448
lstmfpai,S,3,100,1,400,400,400,"1,1,112",1,174,2278103.64,13729.74593
lstmfpai,S,3,100,1,400,400,400,"1,1,112",1,154,896541.42,145873.1201
lstmfpai,S,3,100,1,224,224,224,"1,1,112",1,108,356729.06,4366.091536
lstmfpai,S,3,100,1,224,224,224,"1,1,112",1,146,357009.56,9773.031121
lstmfpai,S,3,100,1,224,224,224,"1,1,112",1,117,356221.64,4719.004093
lstmfpai,S,3,100,1,224,224,224,"1,1,112",1,152,353576.52,988.5802393
lstmfpai,S,3,100,1,224,224,224,"1,1,112",1,138,356896.06,5177.426675
lstmfpai,S,3,100,1,550,550,550,"1,1,112",1,187,2505848.98,1868035.186
lstmfpai,S,3,100,1,550,550,550,"1,1,112",1,151,2419374.58,1090843.572
lstmfpai,S,3,100,1,550,550,550,"1,1,112",1,168,3673442.22,732761.1621
lstmfpai,S,3,100,1,550,550,550,"1,1,112",1,170,5813775.76,112992.2028
lstmfpai,S,3,100,1,550,550,550,"1,1,112",1,125,2394340.68,1447970.061
lstmfpai,D,3,100,1,64,64,64,"1,7,16",1,128,11725.16,685.5021039
lstmfpai,D,3,100,1,64,64,64,"1,7,16",1,1161,11557.74,117.1550784
lstmfpai,D,3,100,1,64,64,64,"1,7,16",1,118,11873.5,88.31426838
lstmfpai,D,3,100,1,64,64,64,"1,7,16",1,141,11997.06,54.7661976
lstmfpai,D,3,100,1,64,64,64,"1,7,16",1,139,12087.78,44.20737043
lstmfpai,D,3,100,1,500,500,500,"1,7,16",1,160,3254232.92,2823896.899
lstmfpai,D,3,100,1,500,500,500,"1,7,16",1,418,3045861.54,2296892.032
lstmfpai,D,3,100,1,500,500,500,"1,7,16",1,411,1873264.48,1682230.273
lstmfpai,D,3,100,1,500,500,500,"1,7,16",1,376,4717034.9,3720248.79
lstmfpai,D,3,100,1,500,500,500,"1,7,16",1,299,6815522.1,3098192.243
lstmfpai,D,3,100,1,1000,1000,1000,"1,7,16",1,1067,14028811.92,4633001.121
lstmfpai,D,3,100,1,1000,1000,1000,"1,7,16",1,1948,35874654.96,6760289.808
lstmfpai,D,3,100,1,1000,1000,1000,"1,7,16",1,1616,17072218.78,9830763.09
lstmfpai,D,3,100,1,1000,1000,1000,"1,7,16",1,1255,19411337.44,12326446.62
lstmfpai,D,3,100,1,1000,1000,1000,"1,7,16",1,820,14163702.6,6342072.807
lstmfpai,D,3,100,1,50,50,50,"1,7,16",1,116,9725.52,569.1508496
lstmfpai,D,3,100,1,50,50,50,"1,7,16",1,221,9601.12,48.26992438
lstmfpai,D,3,100,1,50,50,50,"1,7,16",1,210,9635.94,44.6293222
lstmfpai,D,3,100,1,50,50,50,"1,7,16",1,168,9810.52,106.6971865
lstmfpai,D,3,100,1,50,50,50,"1,7,16",1,234,9849.88,69.15132392
lstmfpai,D,3,100,1,288,288,288,"1,7,16",1,133,450108.58,10493.53293
lstmfpai,D,3,100,1,288,288,288,"1,7,16",1,156,440178.76,13062.77895
lstmfpai,D,3,100,1,288,288,288,"1,7,16",1,150,444719.16,9038.619128
lstmfpai,D,3,100,1,288,288,288,"1,7,16",1,182,433934.76,9765.467187
lstmfpai,D,3,100,1,288,288,288,"1,7,16",1,124,440570.62,10186.74263
lstmfpai,D,3,100,1,192,192,192,"1,7,16",1,119,108024.76,3646.461822
lstmfpai,D,3,100,1,192,192,192,"1,7,16",1,139,105055.32,935.7179797
lstmfpai,D,3,100,1,192,192,192,"1,7,16",1,187,109524.64,1360.236255
lstmfpai,D,3,100,1,192,192,192,"1,7,16",1,138,106226.3,1101.663401
lstmfpai,D,3,100,1,192,192,192,"1,7,16",1,143,110470.38,1710.352559
lstmfpai,D,3,100,1,160,160,160,"1,7,16",1,113,65594.82,1475.79322
lstmfpai,D,3,100,1,160,160,160,"1,7,16",1,172,65736.96,164.5021532
lstmfpai,D,3,100,1,160,160,160,"1,7,16",1,123,66814.3,186.5769814
lstmfpai,D,3,100,1,160,160,160,"1,7,16",1,127,66684.16,199.3596108
lstmfpai,D,3,100,1,160,160,160,"1,7,16",1,128,66006.08,194.3448317
lstmfpai,D,3,100,1,350,350,350,"1,7,16",1,117,792017.42,39145.93508
lstmfpai,D,3,100,1,350,350,350,"1,7,16",1,219,782043.76,22139.92161
lstmfpai,D,3,100,1,350,350,350,"1,7,16",1,188,724927.76,87198.57859
lstmfpai,D,3,100,1,350,350,350,"1,7,16",1,280,812899.78,23315.71185
lstmfpai,D,3,100,1,350,350,350,"1,7,16",1,173,779408.06,19594.06882
lstmfpai,D,3,100,1,96,96,96,"1,7,16",1,115,26183.16,796.3938061
lstmfpai,D,3,100,1,96,96,96,"1,7,16",1,260,26978.06,75.35579872
lstmfpai,D,3,100,1,96,96,96,"1,7,16",1,195,26990.06,90.8148468
lstmfpai,D,3,100,1,96,96,96,"1,7,16",1,1002,27026.8,85.50742658
lstmfpai,D,3,100,1,96,96,96,"1,7,16",1,163,27060.72,485.471113
lstmfpai,D,3,100,1,128,128,128,"1,7,16",1,96,45693.78,1243.366162
lstmfpai,D,3,100,1,128,128,128,"1,7,16",1,150,46582.24,159.9815689
lstmfpai,D,3,100,1,128,128,128,"1,7,16",1,134,46575.98,217.3718004
lstmfpai,D,3,100,1,128,128,128,"1,7,16",1,136,46904.36,704.3409901
lstmfpai,D,3,100,1,128,128,128,"1,7,16",1,131,46337.7,131.5098856
lstmfpai,D,3,100,1,150,150,150,"1,7,16",1,114,63586.64,1481.678045
lstmfpai,D,3,100,1,150,150,150,"1,7,16",1,168,63184.26,380.1541166
lstmfpai,D,3,100,1,150,150,150,"1,7,16",1,127,63375.04,165.1726321
lstmfpai,D,3,100,1,150,150,150,"1,7,16",1,141,63399.84,177.510491
lstmfpai,D,3,100,1,150,150,150,"1,7,16",1,133,63458.44,268.9185869
lstmfpai,D,3,100,1,250,250,250,"1,7,16",1,117,299578.52,6807.163968
lstmfpai,D,3,100,1,250,250,250,"1,7,16",1,211,294304.98,4192.526625
lstmfpai,D,3,100,1,250,250,250,"1,7,16",1,153,300034.66,2526.487907
lstmfpai,D,3,100,1,250,250,250,"1,7,16",1,174,297256.8,2075.66875
lstmfpai,D,3,100,1,250,250,250,"1,7,16",1,151,298840.34,3621.23682
lstmfpai,D,3,100,1,300,300,300,"1,7,16",1,148,500388.5,13327.64911
lstmfpai,D,3,100,1,300,300,300,"1,7,16",1,156,502726.7,9055.617102
lstmfpai,D,3,100,1,300,300,300,"1,7,16",1,158,493040.78,5821.761387
lstmfpai,D,3,100,1,300,300,300,"1,7,16",1,190,497860.82,12853.94447
lstmfpai,D,3,100,1,300,300,300,"1,7,16",1,212,425801.76,66618.45119
lstmfpai,D,3,100,1,600,600,600,"1,7,16",1,1865,3232535.42,583883.8419
lstmfpai,D,3,100,1,600,600,600,"1,7,16",1,364,2966520.28,753021.2313
lstmfpai,D,3,100,1,600,600,600,"1,7,16",1,368,3446108.32,746909.3174
lstmfpai,D,3,100,1,600,600,600,"1,7,16",1,413,3064693.6,756851.5136
lstmfpai,D,3,100,1,600,600,600,"1,7,16",1,394,4590744.52,100781.4263
lstmfpai,D,3,100,1,800,800,800,"1,7,16",1,488,8353286.48,961474.2014
lstmfpai,D,3,100,1,800,800,800,"1,7,16",1,1524,6171766.5,1133328.591
lstmfpai,D,3,100,1,800,800,800,"1,7,16",1,1112,6020992.94,1348520.777
lstmfpai,D,3,100,1,800,800,800,"1,7,16",1,597,11281524.8,382685.3786
lstmfpai,D,3,100,1,800,800,800,"1,7,16",1,661,12011467.38,618958.6564
lstmfpai,D,3,100,1,200,200,200,"1,7,16",1,155,116208.8,4459.912936
lstmfpai,D,3,100,1,200,200,200,"1,7,16",1,179,121052.44,1236.807312
lstmfpai,D,3,100,1,200,200,200,"1,7,16",1,166,117711.24,3128.885358
lstmfpai,D,3,100,1,200,200,200,"1,7,16",1,164,121956.52,2106.259787
lstmfpai,D,3,100,1,200,200,200,"1,7,16",1,174,117540.42,2776.175571
lstmfpai,D,3,100,1,100,100,100,"1,7,16",1,123,32765.74,888.5075309
lstmfpai,D,3,100,1,100,100,100,"1,7,16",1,305,33237.54,125.8114796
lstmfpai,D,3,100,1,100,100,100,"1,7,16",1,939,33274.34,134.8632804
lstmfpai,D,3,100,1,100,100,100,"1,7,16",1,151,33284.18,90.81909271
lstmfpai,D,3,100,1,100,100,100,"1,7,16",1,145,34075.18,461.2776903
lstmfpai,D,3,100,1,450,450,450,"1,7,16",1,126,2535359.84,1522678.725
lstmfpai,D,3,100,1,450,450,450,"1,7,16",1,366,2770775.8,2211190.405
lstmfpai,D,3,100,1,450,450,450,"1,7,16",1,291,3153578.98,2763704.079
lstmfpai,D,3,100,1,450,450,450,"1,7,16",1,313,5893913.38,2130689.326
lstmfpai,D,3,100,1,450,450,450,"1,7,16",1,161,6931660.58,13970.78601
lstmfpai,D,3,100,1,256,256,256,"1,7,16",1,115,314591.48,10366.18608
lstmfpai,D,3,100,1,256,256,256,"1,7,16",1,141,313010.74,8869.369213
lstmfpai,D,3,100,1,256,256,256,"1,7,16",1,162,317000.72,11987.34206
lstmfpai,D,3,100,1,256,256,256,"1,7,16",1,177,305598.1,3687.069309
lstmfpai,D,3,100,1,256,256,256,"1,7,16",1,148,312724.48,7853.796991
lstmfpai,D,3,100,1,400,400,400,"1,7,16",1,144,1189799.68,48169.45469
lstmfpai,D,3,100,1,400,400,400,"1,7,16",1,191,1124424.48,144470.1609
lstmfpai,D,3,100,1,400,400,400,"1,7,16",1,256,1177248.82,31306.66752
lstmfpai,D,3,100,1,400,400,400,"1,7,16",1,324,1194905.86,29345.57374
lstmfpai,D,3,100,1,400,400,400,"1,7,16",1,289,979623.96,148818.3005
lstmfpai,D,3,100,1,224,224,224,"1,7,16",1,118,184439.92,4193.124161
lstmfpai,D,3,100,1,224,224,224,"1,7,16",1,145,186065.18,4076.088668
lstmfpai,D,3,100,1,224,224,224,"1,7,16",1,131,187576.48,1582.060052
lstmfpai,D,3,100,1,224,224,224,"1,7,16",1,126,186864.88,1846.80096
lstmfpai,D,3,100,1,224,224,224,"1,7,16",1,128,186943.66,1438.822749
lstmfpai,D,3,100,1,550,550,550,"1,7,16",1,1020,3205734.34,1948169.672
lstmfpai,D,3,100,1,550,550,550,"1,7,16",1,467,4935567.52,2341929.633
lstmfpai,D,3,100,1,550,550,550,"1,7,16",1,349,3954620,1438842.508
lstmfpai,D,3,100,1,550,550,550,"1,7,16",1,354,12266283.42,263129.5529
lstmfpai,D,3,100,1,550,550,550,"1,7,16",1,309,9217272.44,421562.98
lstmfpai,D,3,100,1,64,64,64,"1,8,14",1,107,9767.04,369.7707917
lstmfpai,D,3,100,1,64,64,64,"1,8,14",1,216,9905.96,59.78794527
lstmfpai,D,3,100,1,64,64,64,"1,8,14",1,159,10187.98,41.31851401
lstmfpai,D,3,100,1,64,64,64,"1,8,14",1,1047,10248.56,53.72379733
lstmfpai,D,3,100,1,64,64,64,"1,8,14",1,123,10181.44,99.45997386
lstmfpai,D,3,100,1,500,500,500,"1,8,14",1,127,3605731.96,2588508.825
lstmfpai,D,3,100,1,500,500,500,"1,8,14",1,376,3696609.56,2618707.041
lstmfpai,D,3,100,1,500,500,500,"1,8,14",1,321,4355671.64,2931121.981
lstmfpai,D,3,100,1,500,500,500,"1,8,14",1,348,5357768.4,3483815.673
lstmfpai,D,3,100,1,500,500,500,"1,8,14",1,298,8692285.32,2135362.159
lstmfpai,D,3,100,1,1000,1000,1000,"1,8,14",1,909,13703060.62,4945449.038
lstmfpai,D,3,100,1,1000,1000,1000,"1,8,14",1,1610,34411001.44,10701485.09
lstmfpai,D,3,100,1,1000,1000,1000,"1,8,14",1,1405,53664922.88,6750402.52
lstmfpai,D,3,100,1,1000,1000,1000,"1,8,14",1,1602,53835640.92,10769096.96
lstmfpai,D,3,100,1,1000,1000,1000,"1,8,14",1,1048,43240001.04,4424548.584
lstmfpai,D,3,100,1,50,50,50,"1,8,14",1,105,8953.88,505.4833188
lstmfpai,D,3,100,1,50,50,50,"1,8,14",1,266,8905.02,41.08113436
lstmfpai,D,3,100,1,50,50,50,"1,8,14",1,183,8910.7,45.39041749
lstmfpai,D,3,100,1,50,50,50,"1,8,14",1,174,8924.9,37.20927304
lstmfpai,D,3,100,1,50,50,50,"1,8,14",1,187,8980.46,43.85394395
lstmfpai,D,3,100,1,288,288,288,"1,8,14",1,114,438500.9,10444.23339
lstmfpai,D,3,100,1,288,288,288,"1,8,14",1,154,427674.14,9466.757282
lstmfpai,D,3,100,1,288,288,288,"1,8,14",1,136,437322.66,2443.338475
lstmfpai,D,3,100,1,288,288,288,"1,8,14",1,125,436105.8,6925.082041
lstmfpai,D,3,100,1,288,288,288,"1,8,14",1,139,436886.68,5442.498975
lstmfpai,D,3,100,1,192,192,192,"1,8,14",1,151,106368.58,2700.117835
lstmfpai,D,3,100,1,192,192,192,"1,8,14",1,142,106050.96,901.456221
lstmfpai,D,3,100,1,192,192,192,"1,8,14",1,147,107975.26,894.513696
lstmfpai,D,3,100,1,192,192,192,"1,8,14",1,142,106672.2,1001.087868
lstmfpai,D,3,100,1,192,192,192,"1,8,14",1,150,108759.4,1087.397149
lstmfpai,D,3,100,1,160,160,160,"1,8,14",1,107,68181.74,1652.224099
lstmfpai,D,3,100,1,160,160,160,"1,8,14",1,143,68265.62,292.3252223
lstmfpai,D,3,100,1,160,160,160,"1,8,14",1,137,68836.62,185.9968699
lstmfpai,D,3,100,1,160,160,160,"1,8,14",1,116,68963.12,434.7659435
lstmfpai,D,3,100,1,160,160,160,"1,8,14",1,126,68536.3,331.5247351
lstmfpai,D,3,100,1,350,350,350,"1,8,14",1,110,797728.16,47007.40242
lstmfpai,D,3,100,1,350,350,350,"1,8,14",1,178,781082.2,54223.91174
lstmfpai,D,3,100,1,350,350,350,"1,8,14",1,249,765453.5,10704.93836
lstmfpai,D,3,100,1,350,350,350,"1,8,14",1,170,770323.68,5213.866632
lstmfpai,D,3,100,1,350,350,350,"1,8,14",1,2721,770496.14,2423.681242
lstmfpai,D,3,100,1,96,96,96,"1,8,14",1,112,29693.8,980.614644
lstmfpai,D,3,100,1,96,96,96,"1,8,14",1,367,30549.44,121.3304842
lstmfpai,D,3,100,1,96,96,96,"1,8,14",1,242,30466.78,69.76569071
lstmfpai,D,3,100,1,96,96,96,"1,8,14",1,212,30455.62,87.8131858
lstmfpai,D,3,100,1,96,96,96,"1,8,14",1,180,30606.88,87.3903061
lstmfpai,D,3,100,1,128,128,128,"1,8,14",1,112,33810.48,905.858162
lstmfpai,D,3,100,1,128,128,128,"1,8,14",1,205,34482.6,185.7727644
lstmfpai,D,3,100,1,128,128,128,"1,8,14",1,145,34609.98,139.4098261
lstmfpai,D,3,100,1,128,128,128,"1,8,14",1,131,34643.72,114.2373039
lstmfpai,D,3,100,1,128,128,128,"1,8,14",1,131,34656.72,118.6630591
lstmfpai,D,3,100,1,150,150,150,"1,8,14",1,115,68367.66,1545.455436
lstmfpai,D,3,100,1,150,150,150,"1,8,14",1,201,68494.48,193.5259404
lstmfpai,D,3,100,1,150,150,150,"1,8,14",1,130,68952.92,151.2426977
lstmfpai,D,3,100,1,150,150,150,"1,8,14",1,133,68432.36,137.5207272
lstmfpai,D,3,100,1,150,150,150,"1,8,14",1,139,69226.54,132.0450241
lstmfpai,D,3,100,1,250,250,250,"1,8,14",1,114,312965.54,4808.841712
lstmfpai,D,3,100,1,250,250,250,"1,8,14",1,199,308739.14,3316.043486
lstmfpai,D,3,100,1,250,250,250,"1,8,14",1,158,313192.36,2918.12406
lstmfpai,D,3,100,1,250,250,250,"1,8,14",1,129,311481.1,974.0675182
lstmfpai,D,3,100,1,250,250,250,"1,8,14",1,126,312136.06,2011.296601
lstmfpai,D,3,100,1,300,300,300,"1,8,14",1,130,501448.62,15541.7886
lstmfpai,D,3,100,1,300,300,300,"1,8,14",1,128,492278.5,9766.731833
lstmfpai,D,3,100,1,300,300,300,"1,8,14",1,145,494103.88,10872.16021
lstmfpai,D,3,100,1,300,300,300,"1,8,14",1,126,514787.52,13875.53622
lstmfpai,D,3,100,1,300,300,300,"1,8,14",1,141,418448.2,76693.61117
lstmfpai,D,3,100,1,600,600,600,"1,8,14",1,841,3638801.26,509797.9686
lstmfpai,D,3,100,1,600,600,600,"1,8,14",1,369,2748306,569300.1935
lstmfpai,D,3,100,1,600,600,600,"1,8,14",1,345,3415149.7,902150.5631
lstmfpai,D,3,100,1,600,600,600,"1,8,14",1,401,3136645.94,879204.1058
lstmfpai,D,3,100,1,600,600,600,"1,8,14",1,314,4299744.32,396330.8782
lstmfpai,D,3,100,1,800,800,800,"1,8,14",1,1063,9210842.52,5586763.422
lstmfpai,D,3,100,1,800,800,800,"1,8,14",1,1181,26606011.66,4916125.475
lstmfpai,D,3,100,1,800,800,800,"1,8,14",1,1097,23866569.48,3670070.693
lstmfpai,D,3,100,1,800,800,800,"1,8,14",1,567,36943644.68,2289187.094
lstmfpai,D,3,100,1,800,800,800,"1,8,14",1,748,35588309.72,1899232.487
lstmfpai,D,3,100,1,200,200,200,"1,8,14",1,2174,133527.16,2757.927253
lstmfpai,D,3,100,1,200,200,200,"1,8,14",1,177,131896.62,715.3010524
lstmfpai,D,3,100,1,200,200,200,"1,8,14",1,188,133810.08,1006.962638
lstmfpai,D,3,100,1,200,200,200,"1,8,14",1,116,131552.16,774.7872317
lstmfpai,D,3,100,1,200,200,200,"1,8,14",1,126,134508.86,849.2241403
lstmfpai,D,3,100,1,100,100,100,"1,8,14",1,113,32701.4,968.8227908
lstmfpai,D,3,100,1,100,100,100,"1,8,14",1,265,33572.4,133.395952
lstmfpai,D,3,100,1,100,100,100,"1,8,14",1,281,33601.6,130.5018008
lstmfpai,D,3,100,1,100,100,100,"1,8,14",1,274,33631.9,114.5466281
lstmfpai,D,3,100,1,100,100,100,"1,8,14",1,261,33581.66,274.3202953
lstmfpai,D,3,100,1,450,450,450,"1,8,14",1,120,2747296.82,1676665.306
lstmfpai,D,3,100,1,450,450,450,"1,8,14",1,294,2417030.94,1900560.201
lstmfpai,D,3,100,1,450,450,450,"1,8,14",1,321,3960545.94,2144841.768
lstmfpai,D,3,100,1,450,450,450,"1,8,14",1,349,4243610.28,2560176.589
lstmfpai,D,3,100,1,450,450,450,"1,8,14",1,300,6788950.96,52933.52135
lstmfpai,D,3,100,1,256,256,256,"1,8,14",1,114,422370.56,3714.261499
lstmfpai,D,3,100,1,256,256,256,"1,8,14",1,144,410604.96,856.53203
lstmfpai,D,3,100,1,256,256,256,"1,8,14",1,158,421816.18,1252.738324
lstmfpai,D,3,100,1,256,256,256,"1,8,14",1,138,410586.82,2424.630757
lstmfpai,D,3,100,1,256,256,256,"1,8,14",1,135,418077.28,1157.441991
lstmfpai,D,3,100,1,400,400,400,"1,8,14",1,120,1179660.38,54139.1666
lstmfpai,D,3,100,1,400,400,400,"1,8,14",1,184,958507.78,129177.5848
lstmfpai,D,3,100,1,400,400,400,"1,8,14",1,276,1155042.82,29909.17126
lstmfpai,D,3,100,1,400,400,400,"1,8,14",1,207,1145070.66,26854.34583
lstmfpai,D,3,100,1,400,400,400,"1,8,14",1,175,992186.16,97217.82469
lstmfpai,D,3,100,1,224,224,224,"1,8,14",1,158,179647.5,4815.204412
lstmfpai,D,3,100,1,224,224,224,"1,8,14",1,179,177195.6,2216.535838
lstmfpai,D,3,100,1,224,224,224,"1,8,14",1,150,178913.14,1400.214255
lstmfpai,D,3,100,1,224,224,224,"1,8,14",1,151,178961.7,1723.461891
lstmfpai,D,3,100,1,224,224,224,"1,8,14",1,153,175436.26,2227.621582
lstmfpai,D,3,100,1,550,550,550,"1,8,14",1,116,3192725.58,1916206.025
lstmfpai,D,3,100,1,550,550,550,"1,8,14",1,475,2859326.9,1994661.101
lstmfpai,D,3,100,1,550,550,550,"1,8,14",1,380,2973371.86,1212717.72
lstmfpai,D,3,100,1,550,550,550,"1,8,14",1,473,10549653.82,647610.1546
lstmfpai,D,3,100,1,550,550,550,"1,8,14",1,409,9400677.52,1194839.391
lstmfpai,D,3,100,1,64,64,64,"1,2,56",1,145,16209.18,519.5932906
lstmfpai,D,3,100,1,64,64,64,"1,2,56",1,241,16094.54,211.2154549
lstmfpai,D,3,100,1,64,64,64,"1,2,56",1,161,16387.9,108.7189496
lstmfpai,D,3,100,1,64,64,64,"1,2,56",1,818,15890.22,75.93004412
lstmfpai,D,3,100,1,64,64,64,"1,2,56",1,133,16611.7,91.89804133
lstmfpai,D,3,100,1,500,500,500,"1,2,56",1,129,2815885.1,668914.2111
lstmfpai,D,3,100,1,500,500,500,"1,2,56",1,1818,2409641.6,383850.8601
lstmfpai,D,3,100,1,500,500,500,"1,2,56",1,266,2241255.34,301121.329
lstmfpai,D,3,100,1,500,500,500,"1,2,56",1,291,2615709.12,861491.9866
lstmfpai,D,3,100,1,500,500,500,"1,2,56",1,279,3442629.9,99200.94699
lstmfpai,D,3,100,1,1000,1000,1000,"1,2,56",1,1841,12893343.84,5675794.091
lstmfpai,D,3,100,1,1000,1000,1000,"1,2,56",1,1991,17425073.14,7066422.475
lstmfpai,D,3,100,1,1000,1000,1000,"1,2,56",1,2201,23659214.62,15416191.5
lstmfpai,D,3,100,1,1000,1000,1000,"1,2,56",1,834,22724649.42,8858736.374
lstmfpai,D,3,100,1,1000,1000,1000,"1,2,56",1,814,27832301.24,15747479.38
lstmfpai,D,3,100,1,288,288,288,"1,2,56",1,130,550281.88,35899.25937
lstmfpai,D,3,100,1,288,288,288,"1,2,56",1,184,510788.4,17036.7886
lstmfpai,D,3,100,1,288,288,288,"1,2,56",1,143,527729.34,18712.3876
lstmfpai,D,3,100,1,288,288,288,"1,2,56",1,222,536127.14,23180.71041
lstmfpai,D,3,100,1,288,288,288,"1,2,56",1,155,403706.44,61645.14616
lstmfpai,D,3,100,1,192,192,192,"1,2,56",1,110,121279.06,3257.793784
lstmfpai,D,3,100,1,192,192,192,"1,2,56",1,172,123778.92,1841.059932
lstmfpai,D,3,100,1,192,192,192,"1,2,56",1,244,126578.4,3295.477283
lstmfpai,D,3,100,1,192,192,192,"1,2,56",1,211,122793.22,3562.674435
lstmfpai,D,3,100,1,192,192,192,"1,2,56",1,151,129343.84,4175.890288
lstmfpai,D,3,100,1,160,160,160,"1,2,56",1,115,66605.04,711.6289752
lstmfpai,D,3,100,1,160,160,160,"1,2,56",1,172,68348.72,2467.745846
lstmfpai,D,3,100,1,160,160,160,"1,2,56",1,133,72935.52,1866.89444
lstmfpai,D,3,100,1,160,160,160,"1,2,56",1,123,70383.28,359.8399667
lstmfpai,D,3,100,1,160,160,160,"1,2,56",1,134,72942.44,315.0012165
lstmfpai,D,3,100,1,350,350,350,"1,2,56",1,117,2488766.38,1169388.772
lstmfpai,D,3,100,1,350,350,350,"1,2,56",1,351,2053193.88,1334713.716
lstmfpai,D,3,100,1,350,350,350,"1,2,56",1,369,2558469.92,1087322.86
lstmfpai,D,3,100,1,350,350,350,"1,2,56",1,307,2589037.82,1234921.797
lstmfpai,D,3,100,1,350,350,350,"1,2,56",1,355,3518822.68,34223.1442
lstmfpai,D,3,100,1,96,96,96,"1,2,56",1,102,27680.58,933.0938236
lstmfpai,D,3,100,1,96,96,96,"1,2,56",1,302,27823.6,237.4645237
lstmfpai,D,3,100,1,96,96,96,"1,2,56",1,225,27887.28,65.80639483
lstmfpai,D,3,100,1,96,96,96,"1,2,56",1,234,28076.24,139.3620551
lstmfpai,D,3,100,1,96,96,96,"1,2,56",1,235,27867.82,137.4871179
lstmfpai,D,3,100,1,128,128,128,"1,2,56",1,111,49825.76,879.8973249
lstmfpai,D,3,100,1,128,128,128,"1,2,56",1,243,51920.18,128.7316107
lstmfpai,D,3,100,1,128,128,128,"1,2,56",1,147,51346.02,145.3786078
lstmfpai,D,3,100,1,128,128,128,"1,2,56",1,139,51324.92,128.7103477
lstmfpai,D,3,100,1,128,128,128,"1,2,56",1,145,49857.28,197.1211851
lstmfpai,D,3,100,1,150,150,150,"1,2,56",1,115,64348.54,2282.004331
lstmfpai,D,3,100,1,150,150,150,"1,2,56",1,210,279175.58,793.609226
lstmfpai,D,3,100,1,150,150,150,"1,2,56",1,165,270127.2,3428.779357
lstmfpai,D,3,100,1,150,150,150,"1,2,56",1,134,281162.78,4795.44866
lstmfpai,D,3,100,1,150,150,150,"1,2,56",1,129,285693.26,372.3041665
lstmfpai,D,3,100,1,250,250,250,"1,2,56",1,133,1246835.88,30124.59893
lstmfpai,D,3,100,1,250,250,250,"1,2,56",1,207,1024725.56,408421.0259
lstmfpai,D,3,100,1,250,250,250,"1,2,56",1,419,1264446.22,2915.642243
lstmfpai,D,3,100,1,250,250,250,"1,2,56",1,162,1260286.78,3801.062248
lstmfpai,D,3,100,1,250,250,250,"1,2,56",1,145,687952.5,374753.2543
lstmfpai,D,3,100,1,300,300,300,"1,2,56",1,119,631998.82,43348.23867
lstmfpai,D,3,100,1,300,300,300,"1,2,56",1,174,621700.52,24914.06002
lstmfpai,D,3,100,1,300,300,300,"1,2,56",1,200,606508.78,20765.53923
lstmfpai,D,3,100,1,300,300,300,"1,2,56",1,167,536607.48,82941.00628
lstmfpai,D,3,100,1,300,300,300,"1,2,56",1,317,618644.32,19133.28608
lstmfpai,D,3,100,1,600,600,600,"1,2,56",1,974,3648650.1,843949.0926
lstmfpai,D,3,100,1,600,600,600,"1,2,56",1,382,3122758,1056974.697
lstmfpai,D,3,100,1,600,600,600,"1,2,56",1,344,3114995.56,1381687.34
